longitude,latitude,u,v,dir,dirCat
3.625,53.125,5.226,-0.684,97,90
3.875,53.125,5.729,-1.167,102,105
4.125,53.125,6.069,-1.508,104,105
4.375,53.125,6.224,-1.712,105,105
4.625,53.125,6.337,-1.901,107,105
4.875,53.125,6.413,-2.071,108,105
5.125,53.125,6.451,-2.181,109,105
5.375,53.125,5.734,-1.789,107,105
5.625,53.125,4.895,-1.299,105,105
5.875,53.125,4.707,-1.177,104,105
6.125,53.125,4.672,-1.073,103,105
6.375,53.125,4.747,-0.969,102,105
6.625,53.125,4.824,-0.863,100,105
6.875,53.125,4.906,-0.765,99,105
7.125,53.125,5.007,-0.720,98,105
7.375,53.125,5.114,-0.718,98,105
7.625,53.125,5.222,-0.702,98,105
7.875,53.125,5.330,-0.666,97,90
8.125,53.125,5.345,-0.575,96,90
8.375,53.125,5.273,-0.438,95,90
8.625,53.125,5.216,-0.315,93,90
8.875,53.125,5.168,-0.196,92,90
9.125,53.125,5.137,-0.096,91,90
9.375,53.125,5.124,-0.013,90,90
9.625,53.125,5.109,0.078,89,90
9.875,53.125,5.089,0.171,88,90
-9.875,53.125,3.482,6.665,28,30
-9.625,53.125,3.125,5.614,29,30
-9.375,53.125,2.749,4.517,31,30
-9.125,53.125,2.674,4.319,32,30
-8.875,53.125,2.642,4.080,33,30
-8.625,53.125,2.642,3.730,35,30
-8.375,53.125,2.641,3.360,38,45
-8.125,53.125,2.623,2.989,41,45
-7.875,53.125,2.678,2.821,44,45
-7.625,53.125,2.828,2.901,44,45
-7.375,53.125,2.976,3.030,44,45
-7.125,53.125,3.123,3.156,45,45
-6.875,53.125,3.248,3.299,45,45
-6.625,53.125,3.362,3.495,44,45
-6.375,53.125,3.528,3.818,43,45
-6.125,53.125,3.954,4.864,39,45
-5.875,53.125,4.285,5.801,36,30
-5.625,53.125,4.266,5.994,35,30
-5.375,53.125,4.194,6.172,34,30
-5.125,53.125,4.097,6.357,33,30
-4.875,53.125,3.944,6.410,32,30
-4.625,53.125,3.174,5.392,30,30
-4.375,53.125,2.391,4.270,29,30
-4.125,53.125,2.221,4.037,29,30
-3.875,53.125,2.066,3.797,29,30
-3.625,53.125,1.861,3.473,28,30
-3.375,53.125,1.636,3.118,28,30
-3.125,53.125,1.396,2.720,27,30
-2.875,53.125,1.237,2.393,27,30
-2.625,53.125,1.150,2.162,28,30
-2.375,53.125,1.055,1.944,28,30
-2.125,53.125,0.977,1.747,29,30
-1.875,53.125,0.901,1.638,29,30
-1.625,53.125,0.815,1.604,27,30
-1.375,53.125,0.728,1.553,25,30
-1.125,53.125,0.639,1.498,23,30
-0.875,53.125,0.530,1.414,21,15
-0.625,53.125,0.395,1.280,17,15
-0.375,53.125,0.256,1.128,13,15
-0.125,53.125,0.106,0.965,6,0
0.125,53.375,0.337,1.541,12,15
0.375,53.375,0.715,2.104,19,15
0.625,53.375,0.995,2.339,23,30
0.875,53.375,1.098,2.392,25,30
1.125,53.375,1.300,2.356,29,30
1.375,53.375,1.615,2.205,36,30
1.625,53.375,1.913,2.048,43,45
1.875,53.375,2.156,1.926,48,45
2.125,53.375,2.531,1.706,56,60
2.375,53.375,3.061,1.311,67,60
2.625,53.375,3.596,0.842,77,75
2.875,53.375,4.123,0.368,85,90
3.125,53.375,4.611,-0.100,91,90
3.375,53.375,5.083,-0.565,96,90
3.625,53.375,5.566,-1.029,100,105
3.875,53.375,6.054,-1.487,104,105
4.125,53.375,6.446,-1.868,106,105
4.375,53.375,6.718,-2.167,108,105
4.625,53.375,6.898,-2.397,109,105
4.875,53.375,7.007,-2.570,110,105
5.125,53.375,7.123,-2.737,111,105
5.375,53.375,6.823,-2.618,111,105
5.625,53.375,6.431,-2.392,110,105
5.875,53.375,5.810,-1.938,108,105
6.125,53.375,5.858,-1.874,108,105
6.375,53.375,5.929,-1.778,107,105
6.625,53.375,5.403,-1.265,103,105
6.875,53.375,5.491,-1.162,102,105
7.125,53.375,5.586,-1.100,101,105
7.375,53.375,5.690,-1.071,101,105
7.625,53.375,5.803,-1.035,100,105
7.875,53.375,5.843,-0.942,99,105
8.125,53.375,5.756,-0.792,98,105
8.375,53.375,5.635,-0.657,97,90
8.625,53.375,5.553,-0.560,96,90
8.875,53.375,5.494,-0.461,95,90
9.125,53.375,5.443,-0.319,93,90
9.375,53.375,5.396,-0.150,92,90
9.625,53.375,5.346,0.030,90,90
9.875,53.375,5.293,0.216,88,90
-9.875,53.375,3.450,6.506,28,30
-9.625,53.375,3.140,5.481,30,30
-9.375,53.375,2.907,4.739,32,30
-9.125,53.375,2.842,4.535,32,30
-8.875,53.375,2.815,4.311,33,30
-8.625,53.375,2.813,3.972,35,30
-8.375,53.375,2.810,3.589,38,45
-8.125,53.375,2.799,3.206,41,45
-7.875,53.375,2.828,2.953,44,45
-7.625,53.375,2.937,2.961,45,45
-7.375,53.375,3.076,3.103,45,45
-7.125,53.375,3.215,3.242,45,45
-6.875,53.375,3.347,3.395,45,45
-6.625,53.375,3.464,3.577,44,45
-6.375,53.375,3.584,3.825,43,45
-6.125,53.375,3.941,4.945,39,45
-5.875,53.375,4.244,6.017,35,30
-5.625,53.375,4.227,6.202,34,30
-5.375,53.375,4.113,6.358,33,30
-5.125,53.375,3.938,6.518,31,30
-4.875,53.375,3.719,6.619,29,30
-4.625,53.375,3.130,5.871,28,30
-4.375,53.375,2.610,5.279,26,30
-4.125,53.375,2.403,5.286,24,30
-3.875,53.375,2.121,4.928,23,30
-3.625,53.375,1.842,4.541,22,15
-3.375,53.375,1.568,4.161,21,15
-3.125,53.375,1.287,3.269,21,15
-2.875,53.375,1.070,2.406,24,30
-2.625,53.375,0.937,2.121,24,30
-2.375,53.375,0.816,1.892,23,30
-2.125,53.375,0.740,1.718,23,30
-1.875,53.375,0.693,1.620,23,30
-1.625,53.375,0.641,1.561,22,15
-1.375,53.375,0.589,1.488,22,15
-1.125,53.375,0.537,1.420,21,15
-0.875,53.375,0.481,1.374,19,15
-0.625,53.375,0.415,1.330,17,15
-0.375,53.375,0.339,1.276,15,15
-0.125,53.375,0.243,1.216,11,15
0.125,53.625,0.844,2.181,21,15
0.375,53.625,1.093,2.390,25,30
0.625,53.625,1.212,2.360,27,30
0.875,53.625,1.333,2.339,30,30
1.125,53.625,1.544,2.253,34,30
1.375,53.625,1.904,2.053,43,45
1.625,53.625,2.312,1.813,52,45
1.875,53.625,2.698,1.592,59,60
2.125,53.625,3.121,1.338,67,60
2.375,53.625,3.580,0.952,75,75
2.625,53.625,4.042,0.469,83,90
2.875,53.625,4.515,-0.020,90,90
3.125,53.625,4.971,-0.499,96,90
3.375,53.625,5.411,-0.958,100,105
3.625,53.625,5.854,-1.396,103,105
3.875,53.625,6.309,-1.827,106,105
4.125,53.625,6.745,-2.246,108,105
4.375,53.625,7.123,-2.627,110,105
4.625,53.625,7.367,-2.896,111,105
4.875,53.625,7.509,-3.076,112,105
5.125,53.625,7.645,-3.253,113,120
5.375,53.625,7.777,-3.432,114,120
5.625,53.625,7.909,-3.541,114,120
5.875,53.625,7.458,-3.155,113,120
6.125,53.625,7.602,-3.133,112,105
6.375,53.625,7.714,-3.067,112,105
6.625,53.625,7.222,-2.575,110,105
6.875,53.625,7.300,-2.471,109,105
7.125,53.625,7.344,-2.365,108,105
7.375,53.625,7.406,-2.276,107,105
7.625,53.625,7.484,-2.194,106,105
7.875,53.625,7.460,-2.080,106,105
8.125,53.625,7.296,-1.927,105,105
8.375,53.625,6.581,-1.374,102,105
8.625,53.625,5.903,-0.851,98,105
8.875,53.625,5.794,-0.727,97,90
9.125,53.625,5.713,-0.533,95,90
9.375,53.625,5.634,-0.291,93,90
9.625,53.625,5.555,-0.034,90,90
9.875,53.625,5.481,0.231,88,90
-9.875,53.625,3.474,6.372,29,30
-9.625,53.625,3.200,5.373,31,30
-9.375,53.625,3.089,4.971,32,30
-9.125,53.625,3.027,4.754,32,30
-8.875,53.625,2.997,4.524,34,30
-8.625,53.625,2.990,4.179,36,30
-8.375,53.625,2.992,3.787,38,45
-8.125,53.625,2.989,3.403,41,45
-7.875,53.625,2.989,3.083,44,45
-7.625,53.625,3.055,3.027,45,45
-7.375,53.625,3.180,3.168,45,45
-7.125,53.625,3.303,3.299,45,45
-6.875,53.625,3.426,3.432,45,45
-6.625,53.625,3.527,3.588,45,45
-6.375,53.625,3.604,3.789,44,45
-6.125,53.625,3.869,5.005,38,45
-5.875,53.625,4.114,6.198,34,30
-5.625,53.625,4.109,6.356,33,30
-5.375,53.625,3.967,6.490,31,30
-5.125,53.625,3.725,6.632,29,30
-4.875,53.625,3.464,6.766,27,30
-4.625,53.625,3.083,6.573,25,30
-4.375,53.625,2.767,6.502,23,30
-4.125,53.625,2.495,6.460,21,15
-3.875,53.625,2.133,6.007,20,15
-3.625,53.625,1.795,5.554,18,15
-3.375,53.625,1.492,5.151,16,15
-3.125,53.625,1.103,3.875,16,15
-2.875,53.625,0.777,2.533,17,15
-2.625,53.625,0.654,2.133,17,15
-2.375,53.625,0.565,1.865,17,15
-2.125,53.625,0.524,1.705,17,15
-1.875,53.625,0.510,1.618,18,15
-1.625,53.625,0.496,1.540,18,15
-1.375,53.625,0.487,1.446,19,15
-1.125,53.625,0.477,1.362,19,15
-0.875,53.625,0.470,1.348,19,15
-0.625,53.625,0.475,1.395,19,15
-0.375,53.625,0.499,1.493,18,15
-0.125,53.625,0.586,1.757,18,15
0.125,53.875,1.311,2.440,28,30
0.375,53.875,1.423,2.353,31,30
0.625,53.875,1.535,2.272,34,30
0.875,53.875,1.649,2.196,37,30
1.125,53.875,1.852,2.063,42,45
1.375,53.875,2.221,1.815,51,45
1.625,53.875,2.669,1.516,60,60
1.875,53.875,3.115,1.223,69,75
2.125,53.875,3.557,0.923,75,75
2.375,53.875,3.975,0.525,82,75
2.625,53.875,4.376,0.045,89,90
2.875,53.875,4.786,-0.429,95,90
3.125,53.875,5.200,-0.899,100,105
3.375,53.875,5.614,-1.352,104,105
3.625,53.875,6.031,-1.777,106,105
3.875,53.875,6.456,-2.192,109,105
4.125,53.875,6.893,-2.615,111,105
4.375,53.875,7.306,-3.025,112,105
4.625,53.875,7.574,-3.314,114,120
4.875,53.875,7.721,-3.495,114,120
5.125,53.875,7.851,-3.671,115,120
5.375,53.875,7.964,-3.840,116,120
5.625,53.875,8.079,-3.933,116,120
5.875,53.875,8.215,-3.932,116,120
6.125,53.875,8.382,-3.908,115,120
6.375,53.875,8.559,-3.880,114,120
6.625,53.875,8.731,-3.845,114,120
6.875,53.875,8.811,-3.759,113,120
7.125,53.875,8.815,-3.625,112,105
7.375,53.875,8.841,-3.499,112,105
7.625,53.875,8.877,-3.388,111,105
7.875,53.875,8.857,-3.306,110,105
8.125,53.875,8.721,-3.201,110,105
8.375,53.875,7.948,-2.612,108,105
8.625,53.875,7.023,-1.906,105,105
8.875,53.875,6.293,-1.301,102,105
9.125,53.875,5.795,-0.750,97,90
9.375,53.875,5.747,-0.476,95,90
9.625,53.875,5.695,-0.193,92,90
9.875,53.875,5.646,0.096,89,90
-9.875,53.875,3.707,6.637,29,30
-9.625,53.875,3.426,5.682,31,30
-9.375,53.875,3.289,5.228,32,30
-9.125,53.875,3.206,4.959,33,30
-8.875,53.875,3.169,4.657,34,30
-8.625,53.875,3.172,4.244,37,30
-8.375,53.875,3.184,3.839,40,45
-8.125,53.875,3.192,3.479,43,45
-7.875,53.875,3.189,3.177,45,45
-7.625,53.875,3.233,3.099,46,45
-7.375,53.875,3.323,3.193,46,45
-7.125,53.875,3.406,3.271,46,45
-6.875,53.875,3.498,3.345,46,45
-6.625,53.875,3.571,3.468,46,45
-6.375,53.875,3.603,4.175,41,45
-6.125,53.875,3.702,5.471,34,30
-5.875,53.875,3.810,6.228,31,30
-5.625,53.875,3.791,6.368,31,30
-5.375,53.875,3.611,6.492,29,30
-5.125,53.875,3.314,6.629,27,30
-4.875,53.875,3.010,6.774,24,30
-4.625,53.875,2.708,6.931,21,15
-4.375,53.875,2.450,6.873,20,15
-4.125,53.875,2.210,6.523,19,15
-3.875,53.875,1.944,6.089,18,15
-3.625,53.875,1.650,5.619,16,15
-3.375,53.875,1.367,5.169,15,15
-3.125,53.875,0.849,4.119,12,15
-2.875,53.875,0.425,2.940,8,15
-2.625,53.875,0.376,2.379,9,15
-2.375,53.875,0.354,1.975,10,15
-2.125,53.875,0.374,1.752,12,15
-1.875,53.875,0.424,1.656,14,15
-1.625,53.875,0.475,1.563,17,15
-1.375,53.875,0.526,1.456,20,15
-1.125,53.875,0.566,1.360,23,30
-0.875,53.875,0.600,1.355,24,30
-0.625,53.875,0.656,1.443,24,30
-0.375,53.875,0.766,1.625,25,30
-0.125,53.875,1.047,2.116,26,30
0.125,54.125,1.789,2.375,37,30
0.375,54.125,1.888,2.237,40,45
0.625,54.125,1.986,2.106,43,45
0.875,54.125,2.087,1.979,47,45
1.125,54.125,2.270,1.795,52,45
1.375,54.125,2.613,1.502,60,60
1.625,54.125,3.040,1.160,69,75
1.875,54.125,3.467,0.822,77,75
2.125,54.125,3.886,0.478,83,90
2.375,54.125,4.271,0.067,89,90
2.625,54.125,4.633,-0.396,95,90
2.875,54.125,5.000,-0.851,100,105
3.125,54.125,5.369,-1.307,104,105
3.375,54.125,5.747,-1.748,107,105
3.625,54.125,6.143,-2.158,109,105
3.875,54.125,6.549,-2.554,111,105
4.125,54.125,6.957,-2.953,113,120
4.375,54.125,7.360,-3.352,114,120
4.625,54.125,7.631,-3.639,115,120
4.875,54.125,7.770,-3.821,116,120
5.125,54.125,7.896,-4.002,117,120
5.375,54.125,8.009,-4.175,118,120
5.625,54.125,8.144,-4.294,118,120
5.875,54.125,8.339,-4.344,118,120
6.125,54.125,8.575,-4.374,117,120
6.375,54.125,8.817,-4.402,117,120
6.625,54.125,9.052,-4.426,116,120
6.875,54.125,9.159,-4.368,115,120
7.125,54.125,9.155,-4.231,115,120
7.375,54.125,9.164,-4.106,114,120
7.625,54.125,9.178,-3.994,114,120
7.875,54.125,9.155,-3.899,113,120
8.125,54.125,9.024,-3.769,113,120
8.375,54.125,8.727,-3.528,112,105
8.625,54.125,8.113,-3.054,111,105
8.875,54.125,6.694,-1.918,106,105
9.125,54.125,5.704,-0.971,100,105
9.375,54.125,5.726,-0.699,97,90
9.625,54.125,5.748,-0.418,94,90
9.875,54.125,5.772,-0.135,91,90
-9.875,54.125,4.036,6.993,30,30
-9.625,54.125,3.767,6.180,31,30
-9.375,54.125,3.594,5.668,32,30
-9.125,54.125,3.468,5.312,33,30
-8.875,54.125,3.409,4.802,35,30
-8.625,54.125,3.409,4.191,39,45
-8.375,54.125,3.418,3.763,42,45
-8.125,54.125,3.429,3.451,45,45
-7.875,54.125,3.434,3.235,47,45
-7.625,54.125,3.457,3.171,47,45
-7.375,54.125,3.499,3.192,48,45
-7.125,54.125,3.541,3.196,48,45
-6.875,54.125,3.603,3.194,48,45
-6.625,54.125,3.643,3.269,48,45
-6.375,54.125,3.627,3.982,42,45
-6.125,54.125,3.595,4.815,37,30
-5.875,54.125,3.501,5.608,32,30
-5.625,54.125,3.355,6.257,28,30
-5.375,54.125,3.114,6.383,26,30
-5.125,54.125,2.762,6.527,23,30
-4.875,54.125,2.403,6.676,20,15
-4.625,54.125,2.043,6.831,17,15
-4.375,54.125,1.808,6.814,15,15
-4.125,54.125,1.676,6.557,14,15
-3.875,54.125,1.509,6.209,14,15
-3.625,54.125,1.286,5.744,13,15
-3.375,54.125,0.867,5.155,10,15
-3.125,54.125,0.371,4.309,5,0
-2.875,54.125,0.162,3.412,3,0
-2.625,54.125,0.171,2.738,4,0
-2.375,54.125,0.185,2.156,5,0
-2.125,54.125,0.259,1.834,8,15
-1.875,54.125,0.394,1.731,13,15
-1.625,54.125,0.530,1.623,18,15
-1.375,54.125,0.659,1.496,24,30
-1.125,54.125,0.757,1.388,29,30
-0.875,54.125,0.825,1.383,31,30
-0.625,54.125,0.909,1.468,32,30
-0.375,54.125,1.215,1.794,34,30
-0.125,54.125,1.601,2.254,35,30
0.125,54.375,2.152,2.310,43,45
0.375,54.375,2.246,2.118,47,45
0.625,54.375,2.335,1.932,50,45
0.875,54.375,2.427,1.752,54,60
1.125,54.375,2.599,1.520,60,60
1.375,54.375,2.925,1.182,68,75
1.625,54.375,3.333,0.794,77,75
1.875,54.375,3.744,0.406,84,90
2.125,54.375,4.150,0.016,90,90
2.375,54.375,4.519,-0.407,95,90
2.625,54.375,4.856,-0.859,100,105
2.875,54.375,5.197,-1.308,104,105
3.125,54.375,5.540,-1.758,108,105
3.375,54.375,5.894,-2.185,110,105
3.625,54.375,6.270,-2.567,112,105
3.875,54.375,6.657,-2.928,114,120
4.125,54.375,7.045,-3.292,115,120
4.375,54.375,7.433,-3.657,116,120
4.625,54.375,7.706,-3.924,117,120
4.875,54.375,7.858,-4.095,118,120
5.125,54.375,7.996,-4.266,118,120
5.375,54.375,8.122,-4.431,119,120
5.625,54.375,8.277,-4.565,119,120
5.875,54.375,8.510,-4.659,119,120
6.125,54.375,8.796,-4.737,118,120
6.375,54.375,9.091,-4.819,118,120
6.625,54.375,9.373,-4.898,118,120
6.875,54.375,9.485,-4.868,117,120
7.125,54.375,9.447,-4.734,117,120
7.375,54.375,9.420,-4.608,116,120
7.625,54.375,9.403,-4.489,116,120
7.875,54.375,9.365,-4.368,115,120
8.125,54.375,9.224,-4.208,115,120
8.375,54.375,8.913,-3.950,114,120
8.625,54.375,7.793,-3.035,111,105
8.875,54.375,6.263,-1.803,106,105
9.125,54.375,5.680,-1.197,102,105
9.375,54.375,5.746,-0.934,99,105
9.625,54.375,5.821,-0.652,96,90
9.875,54.375,5.910,-0.355,93,90
-9.875,54.375,4.356,7.313,31,30
-9.625,54.375,4.209,6.773,32,30
-9.375,54.375,4.087,6.324,33,30
-9.125,54.375,3.979,5.942,34,30
-8.875,54.375,3.912,5.485,35,30
-8.625,54.375,3.828,4.505,40,45
-8.375,54.375,3.750,3.640,46,45
-8.125,54.375,3.737,3.377,48,45
-7.875,54.375,3.723,3.235,49,45
-7.625,54.375,3.702,3.200,49,45
-7.375,54.375,3.686,3.201,49,45
-7.125,54.375,3.677,3.186,49,45
-6.875,54.375,3.681,3.151,49,45
-6.625,54.375,3.673,3.192,49,45
-6.375,54.375,3.621,3.375,47,45
-6.125,54.375,3.531,3.705,44,45
-5.875,54.375,3.305,4.714,35,30
-5.625,54.375,2.952,5.844,27,30
-5.375,54.375,2.593,6.244,23,30
-5.125,54.375,2.232,6.385,19,15
-4.875,54.375,1.857,6.542,16,15
-4.625,54.375,1.472,6.714,12,15
-4.375,54.375,1.236,6.726,10,15
-4.125,54.375,1.129,6.538,10,15
-3.875,54.375,0.974,6.273,9,15
-3.625,54.375,0.616,5.650,6,0
-3.375,54.375,0.138,4.908,2,0
-3.125,54.375,-0.045,4.280,359,360
-2.875,54.375,0.006,3.595,0,0
-2.625,54.375,0.049,2.937,1,0
-2.375,54.375,0.089,2.305,2,0
-2.125,54.375,0.197,1.943,6,0
-1.875,54.375,0.377,1.829,12,15
-1.625,54.375,0.560,1.697,18,15
-1.375,54.375,0.743,1.541,26,30
-1.125,54.375,0.896,1.421,32,30
-0.875,54.375,1.002,1.421,35,30
-0.625,54.375,1.318,1.685,38,45
-0.375,54.375,1.817,2.139,40,45
-0.125,54.375,2.075,2.385,41,45
0.125,54.625,2.277,2.226,46,45
0.375,54.625,2.369,1.977,50,45
0.625,54.625,2.454,1.729,55,60
0.875,54.625,2.537,1.487,60,60
1.125,54.625,2.700,1.198,66,60
1.375,54.625,3.026,0.812,75,75
1.625,54.625,3.439,0.375,84,90
1.875,54.625,3.852,-0.064,91,90
2.125,54.625,4.261,-0.501,97,90
2.375,54.625,4.633,-0.942,101,105
2.625,54.625,4.968,-1.391,106,105
2.875,54.625,5.305,-1.838,109,105
3.125,54.625,5.645,-2.284,112,105
3.375,54.625,5.998,-2.697,114,120
3.625,54.625,6.369,-3.049,116,120
3.875,54.625,6.748,-3.369,117,120
4.125,54.625,7.126,-3.687,117,120
4.375,54.625,7.504,-4.007,118,120
4.625,54.625,7.771,-4.230,119,120
4.875,54.625,7.923,-4.358,119,120
5.125,54.625,8.063,-4.487,119,120
5.375,54.625,8.194,-4.616,119,120
5.625,54.625,8.355,-4.738,120,120
5.875,54.625,8.592,-4.842,119,120
6.125,54.625,8.880,-4.936,119,120
6.375,54.625,9.171,-5.033,119,120
6.625,54.625,9.453,-5.134,119,120
6.875,54.625,9.556,-5.117,118,120
7.125,54.625,9.485,-4.982,118,120
7.375,54.625,9.418,-4.848,117,120
7.625,54.625,9.361,-4.714,117,120
7.875,54.625,9.298,-4.581,116,120
8.125,54.625,9.152,-4.424,116,120
8.375,54.625,8.856,-4.173,115,120
8.625,54.625,7.358,-2.857,111,105
8.875,54.625,5.935,-1.630,105,105
9.125,54.625,5.850,-1.452,104,105
9.375,54.625,5.919,-1.219,102,105
9.625,54.625,6.014,-0.944,99,105
9.875,54.625,6.679,-0.894,98,105
-9.875,54.625,4.543,7.340,32,30
-9.625,54.625,4.521,6.980,33,30
-9.375,54.625,4.499,6.623,34,30
-9.125,54.625,4.470,6.277,35,30
-8.875,54.625,4.431,6.026,36,30
-8.625,54.625,4.292,4.786,42,45
-8.375,54.625,4.156,3.465,50,45
-8.125,54.625,4.134,3.217,52,45
-7.875,54.625,4.097,3.125,53,60
-7.625,54.625,4.004,3.156,52,45
-7.375,54.625,3.883,3.225,50,45
-7.125,54.625,3.764,3.273,49,45
-6.875,54.625,3.648,3.292,48,45
-6.625,54.625,3.563,3.344,47,45
-6.375,54.625,3.472,3.495,45,45
-6.125,54.625,3.297,3.779,41,45
-5.875,54.625,2.956,4.419,34,30
-5.625,54.625,2.406,5.439,24,30
-5.375,54.625,1.959,6.050,18,15
-5.125,54.625,1.687,6.154,15,15
-4.875,54.625,1.383,6.284,12,15
-4.625,54.625,0.677,5.998,6,0
-4.375,54.625,0.449,5.995,4,0
-4.125,54.625,0.687,6.223,6,0
-3.875,54.625,0.497,5.917,5,0
-3.625,54.625,0.000,5.061,360,360
-3.375,54.625,-0.340,4.261,355,360
-3.125,54.625,-0.226,3.889,357,360
-2.875,54.625,-0.094,3.400,358,360
-2.625,54.625,0.032,2.908,1,0
-2.375,54.625,0.159,2.421,4,0
-2.125,54.625,0.296,2.126,8,15
-1.875,54.625,0.447,2.006,13,15
-1.625,54.625,0.612,1.852,18,15
-1.375,54.625,0.800,1.664,26,30
-1.125,54.625,1.176,1.689,35,30
-0.875,54.625,1.505,1.843,39,45
-0.625,54.625,1.822,2.078,41,45
-0.375,54.625,2.125,2.302,43,45
-0.125,54.625,2.197,2.335,43,45
0.125,54.875,2.274,2.115,47,45
0.375,54.875,2.362,1.806,53,60
0.625,54.875,2.444,1.494,59,60
0.875,54.875,2.520,1.186,65,60
1.125,54.875,2.681,0.837,73,75
1.375,54.875,3.018,0.400,82,75
1.625,54.875,3.443,-0.084,91,90
1.875,54.875,3.863,-0.569,98,105
2.125,54.875,4.281,-1.051,104,105
2.375,54.875,4.662,-1.514,108,105
2.625,54.875,5.007,-1.960,111,105
2.875,54.875,5.353,-2.405,114,120
3.125,54.875,5.702,-2.848,117,120
3.375,54.875,6.060,-3.249,118,120
3.625,54.875,6.431,-3.573,119,120
3.875,54.875,6.807,-3.854,120,120
4.125,54.875,7.181,-4.133,120,120
4.375,54.875,7.554,-4.412,120,120
4.625,54.875,7.812,-4.589,120,120
4.875,54.875,7.949,-4.666,120,120
5.125,54.875,8.074,-4.746,120,120
5.375,54.875,8.192,-4.830,121,120
5.625,54.875,8.340,-4.915,121,120
5.875,54.875,8.562,-4.999,120,120
6.125,54.875,8.826,-5.082,120,120
6.375,54.875,9.082,-5.167,120,120
6.625,54.875,9.328,-5.251,119,120
6.875,54.875,9.405,-5.218,119,120
7.125,54.875,9.312,-5.076,119,120
7.375,54.875,9.220,-4.936,118,120
7.625,54.875,9.133,-4.800,118,120
7.875,54.875,9.049,-4.676,117,120
8.125,54.875,8.922,-4.535,117,120
8.375,54.875,8.680,-4.306,116,120
8.625,54.875,7.421,-3.056,112,105
8.875,54.875,6.216,-1.883,107,105
9.125,54.875,6.137,-1.756,106,105
9.375,54.875,6.210,-1.613,105,105
9.625,54.875,6.356,-1.420,103,105
9.875,54.875,7.584,-1.557,102,105
-9.875,54.875,4.618,7.170,33,30
-9.625,54.875,4.669,6.845,34,30
-9.375,54.875,4.718,6.517,36,30
-9.125,54.875,4.759,6.201,38,45
-8.875,54.875,4.758,5.958,39,45
-8.625,54.875,4.649,4.657,45,45
-8.375,54.875,4.548,3.279,54,60
-8.125,54.875,4.541,3.027,56,60
-7.875,54.875,4.485,2.966,57,60
-7.625,54.875,4.298,3.076,54,60
-7.375,54.875,4.046,3.243,51,45
-7.125,54.875,3.792,3.385,48,45
-6.875,54.875,3.529,3.488,45,45
-6.625,54.875,3.356,3.567,43,45
-6.375,54.875,3.227,3.686,41,45
-6.125,54.875,2.967,3.922,37,30
-5.875,54.875,2.238,4.688,26,30
-5.625,54.875,1.466,5.561,15,15
-5.375,54.875,1.174,5.820,11,15
-5.125,54.875,0.687,5.548,7,0
-4.875,54.875,0.155,5.272,2,0
-4.625,54.875,-0.454,4.836,355,360
-4.375,54.875,-0.590,4.723,353,360
-4.125,54.875,-0.271,4.896,357,360
-3.875,54.875,-0.342,4.582,356,360
-3.625,54.875,-0.513,4.066,353,360
-3.375,54.875,-0.589,3.574,351,345
-3.125,54.875,-0.410,3.304,353,360
-2.875,54.875,-0.163,3.050,357,360
-2.625,54.875,0.078,2.786,2,0
-2.375,54.875,0.326,2.524,7,0
-2.125,54.875,0.503,2.362,12,15
-1.875,54.875,0.610,2.278,15,15
-1.625,54.875,0.743,2.150,19,15
-1.375,54.875,1.113,2.027,29,30
-1.125,54.875,1.665,2.120,38,45
-0.875,54.875,1.971,2.266,41,45
-0.625,54.875,2.058,2.270,42,45
-0.375,54.875,2.132,2.268,43,45
-0.125,54.875,2.198,2.268,44,45
0.125,55.125,2.119,1.847,49,45
0.375,55.125,2.232,1.480,56,60
0.625,55.125,2.345,1.111,65,60
0.875,55.125,2.454,0.745,73,75
1.125,55.125,2.644,0.349,82,75
1.375,55.125,3.002,-0.114,92,90
1.625,55.125,3.444,-0.613,100,105
1.875,55.125,3.884,-1.113,106,105
2.125,55.125,4.325,-1.611,110,105
2.375,55.125,4.721,-2.071,114,120
2.625,55.125,5.072,-2.494,116,120
2.875,55.125,5.426,-2.917,118,120
3.125,55.125,5.783,-3.338,120,120
3.375,55.125,6.141,-3.716,121,120
3.625,55.125,6.501,-4.011,122,120
3.875,55.125,6.859,-4.262,122,120
4.125,55.125,7.216,-4.510,122,120
4.375,55.125,7.571,-4.755,122,120
4.625,55.125,7.815,-4.901,122,120
4.875,55.125,7.942,-4.953,122,120
5.125,55.125,8.061,-5.010,122,120
5.375,55.125,8.173,-5.068,122,120
5.625,55.125,8.314,-5.130,122,120
5.875,55.125,8.523,-5.199,121,120
6.125,55.125,8.773,-5.277,121,120
6.375,55.125,9.019,-5.358,121,120
6.625,55.125,9.255,-5.434,120,120
6.875,55.125,9.314,-5.387,120,120
7.125,55.125,9.207,-5.231,120,120
7.375,55.125,9.107,-5.082,119,120
7.625,55.125,9.011,-4.939,119,120
7.875,55.125,8.925,-4.813,118,120
8.125,55.125,8.819,-4.679,118,120
8.375,55.125,8.611,-4.469,117,120
8.625,55.125,7.497,-3.265,114,120
8.875,55.125,6.424,-2.131,108,105
9.125,55.125,6.357,-2.061,108,105
9.375,55.125,6.461,-2.022,107,105
9.625,55.125,7.140,-1.934,105,105
9.875,55.125,8.081,-1.929,103,105
-9.875,55.125,4.685,6.961,34,30
-9.625,55.125,4.787,6.678,36,30
