region,councilName,wardName,DistrictGSS,WardGSS,partyFullName,party,candidateFullName,candidateFirstName,candidateLastName,numVotes,elected
London,hounslow,cranford,E09000018,E05000350,Liberal Democrats,LD,Iman Malik,Iman,Malik,180,0
London,hounslow,cranford,E09000018,E05000350,Liberal Democrats,LD,Sangam Gul,Sangam,Gul,163,0
London,hounslow,cranford,E09000018,E05000350,Green Party,Grn,Jon Elkon,Jon,Elkon,141,0
London,hounslow,cranford,E09000018,E05000350,Green Party,Grn,Freya Caroline Summersgill,Freya,Summersgill,135,0
London,hounslow,cranford,E09000018,E05000350,Green Party,Grn,Jack Duncan Ridley,Jack,Ridley,132,0
London,hounslow,cranford,E09000018,E05000350,Liberal Democrats,LD,Deborah Ayo-Oluwa Owoade,Deborah,Owoade,123,0
London,hounslow,feltham north,E09000018,E05000351,Labour Party,Lab,John William Chatt,John,Chatt,1463,1
London,hounslow,feltham north,E09000018,E05000351,Labour Party,Lab,Aqsa Ahmed,Aqsa,Ahmed,1399,1
London,hounslow,feltham north,E09000018,E05000351,Labour Party,Lab,Komal Abid Chaudri,Komal,Chaudri,1321,1
London,hounslow,feltham north,E09000018,E05000351,Conservative and Unionist Party,Con,Martin John Gallagher,Martin,Gallagher,888,0
London,hounslow,feltham north,E09000018,E05000351,Conservative and Unionist Party,Con,Anand Kumar Rai,Anand,Rai,838,0
London,hounslow,feltham north,E09000018,E05000351,Conservative and Unionist Party,Con,Zulfiqar Ali,Zulfiqar,Ali,765,0
London,hounslow,feltham north,E09000018,E05000351,Independent,Other,Ian Stewart,Ian,Stewart,425,0
London,hounslow,feltham north,E09000018,E05000351,Independent,Other,June Stewart,June,Stewart,380,0
London,hounslow,feltham north,E09000018,E05000351,Liberal Democrats,LD,Jack Nathan Moran,Jack,Moran,283,0
London,hounslow,feltham north,E09000018,E05000351,Green Party,Grn,Leah Louise Hammocks,Leah,Hammocks,266,0
London,hounslow,feltham north,E09000018,E05000351,Green Party,Grn,Anthony William John Agius,Anthony,Agius,180,0
London,hounslow,feltham north,E09000018,E05000351,Liberal Democrats,LD,Naomi Irene Stoney,Naomi,Stoney,150,0
London,hounslow,feltham north,E09000018,E05000351,Green Party,Grn,Elly Lewis-Holmes,Elly,Lewis-Holmes,128,0
London,hounslow,feltham west,E09000018,E05000352,Labour Party,Lab,Alan James Philip Mitchell,Alan,Mitchell,1856,1
London,hounslow,feltham west,E09000018,E05000352,Labour Party,Lab,Hina Mir,Hina,Mir,1662,1
London,hounslow,feltham west,E09000018,E05000352,Labour Party,Lab,Mohammed Umair,Mohammed,Umair,1444,1
London,hounslow,feltham west,E09000018,E05000352,Conservative and Unionist Party,Con,Don Terence Jay Lowe,Don,Lowe,793,0
London,hounslow,feltham west,E09000018,E05000352,Conservative and Unionist Party,Con,Vesna Cvetek,Vesna,Cvetek,748,0
London,hounslow,feltham west,E09000018,E05000352,Conservative and Unionist Party,Con,Koisor Khan,Koisor,Khan,677,0
London,hounslow,feltham west,E09000018,E05000352,Independent,Other,Garvin Martin Junior Snell,Garvin,Snell,479,0
London,hounslow,feltham west,E09000018,E05000352,Green Party,Grn,Stephen Anthony Barber,Stephen,Barber,363,0
London,hounslow,feltham west,E09000018,E05000352,Green Party,Grn,Timothy Harris,Timothy,Harris,332,0
London,hounslow,feltham west,E09000018,E05000352,Liberal Democrats,LD,Cameron Alexander Laird Caine,Cameron,Caine,300,0
London,hounslow,feltham west,E09000018,E05000352,Green Party,Grn,Sylvia Osterreicher,Sylvia,Osterreicher,238,0
London,hounslow,feltham west,E09000018,E05000352,Liberal Democrats,LD,Tayyaba Noshin Khan,Tayyaba,Khan,171,0
London,hounslow,hanworth,E09000018,E05000353,Labour Party,Lab,Candice Amelia Atterton,Candice,Atterton,1525,1
London,hounslow,hanworth,E09000018,E05000353,Labour Party,Lab,Samia Zafar Chaudhary,Samia,Chaudhary,1426,1
London,hounslow,hanworth,E09000018,E05000353,Labour Party,Lab,Richard Winston Foote,Richard,Foote,1395,1
London,hounslow,hanworth,E09000018,E05000353,Conservative and Unionist Party,Con,Nimmi Madadi,Nimmi,Madadi,993,0
London,hounslow,hanworth,E09000018,E05000353,Conservative and Unionist Party,Con,Jayawardana Jasing,Jayawardana,Jasing,851,0
London,hounslow,hanworth,E09000018,E05000353,Conservative and Unionist Party,Con,Ran Manike Maliyadde,Ran,Maliyadde,813,0
London,hounslow,hanworth,E09000018,E05000353,Liberal Democrats,LD,Edward Charles Wilson,Edward,Wilson,299,0
London,hounslow,hanworth,E09000018,E05000353,Green Party,Grn,Craig Walter Holmes,Craig,Holmes,255,0
London,hounslow,hanworth,E09000018,E05000353,Green Party,Grn,Karl Eric Brinkley,Karl,Brinkley,252,0
London,hounslow,hanworth,E09000018,E05000353,Liberal Democrats,LD,Carl Patrick Moran,Carl,Moran,236,0
London,hounslow,hanworth,E09000018,E05000353,Liberal Democrats,LD,Hamid Chaker,Hamid,Chaker,209,0
London,hounslow,hanworth,E09000018,E05000353,Green Party,Grn,Donna Lamarr McKeown,Donna,McKeown,171,0
London,hounslow,hanworth park,E09000018,E05000354,Labour Party,Lab,Bishnu Bahadur Gurung,Bishnu,Gurung,1315,1
London,hounslow,hanworth park,E09000018,E05000354,Labour Party,Lab,Puneet Grewal,Puneet,Grewal,1284,1
London,hounslow,hanworth park,E09000018,E05000354,Labour Party,Lab,Hanif Ahmad Khan,Hanif,Khan,1189,1
London,hounslow,hanworth park,E09000018,E05000354,Conservative and Unionist Party,Con,Sukhy Bahia,Sukhy,Bahia,1003,0
London,hounslow,hanworth park,E09000018,E05000354,Conservative and Unionist Party,Con,Parmod Kumar Kad,Parmod,Kad,961,0
London,hounslow,hanworth park,E09000018,E05000354,Conservative and Unionist Party,Con,Kuldeep Tak,Kuldeep,Tak,895,0
London,hounslow,hanworth park,E09000018,E05000354,Liberal Democrats,LD,Richard John Clarke,Richard,Clarke,819,0
London,hounslow,hanworth park,E09000018,E05000354,Liberal Democrats,LD,Nigar Ali,Nigar,Ali,424,0
London,hounslow,hanworth park,E09000018,E05000354,Liberal Democrats,LD,Daljit Singh Randhawa,Daljit,Randhawa,357,0
London,hounslow,hanworth park,E09000018,E05000354,Green Party,Grn,Barry Dunn-Sims,Barry,Dunn-Sims,355,0
London,hounslow,hanworth park,E09000018,E05000354,Green Party,Grn,Naomi Clare Landy,Naomi,Landy,306,0
London,hounslow,hanworth park,E09000018,E05000354,Green Party,Grn,Steve Gough,Steve,Gough,240,0
London,hounslow,heston central,E09000018,E05000355,Labour Party,Lab,Harleen Atwal Hear,Harleen,Hear,2044,1
London,hounslow,heston central,E09000018,E05000355,Labour Party,Lab,Surinder Singh Purewal,Surinder,Purewal,1889,1
London,hounslow,heston central,E09000018,E05000355,Labour Party,Lab,Shivraj Singh Grewal,Shivraj,Grewal,1873,1
London,hounslow,heston central,E09000018,E05000355,Conservative and Unionist Party,Con,Ian Brian May,Ian,May,681,0
London,hounslow,heston central,E09000018,E05000355,Conservative and Unionist Party,Con,Harry Boparai,Harry,Boparai,671,0
London,hounslow,heston central,E09000018,E05000355,Conservative and Unionist Party,Con,Muraad Ali Chaudhry,Muraad,Chaudhry,647,0
London,hounslow,heston central,E09000018,E05000355,Green Party,Grn,Heather Anne Broadbridge,Heather,Broadbridge,209,0
London,hounslow,heston central,E09000018,E05000355,Liberal Democrats,LD,Duncan Peter Buchanan,Duncan,Buchanan,187,0
London,hounslow,heston central,E09000018,E05000355,Green Party,Grn,Sergejs Adamovs,Sergejs,Adamovs,182,0
London,hounslow,heston central,E09000018,E05000355,Liberal Democrats,LD,Mala Kaur,Mala,Kaur,147,0
London,hounslow,heston central,E09000018,E05000355,Green Party,Grn,Ben Ginsborg,Ben,Ginsborg,146,0
London,hounslow,heston east,E09000018,E05000356,Labour Party,Lab,Kamaljit Kaur Johal,Kamaljit,Johal,1952,1
London,hounslow,heston east,E09000018,E05000356,Labour Party,Lab,Gurmail Singh Lal,Gurmail,Lal,1916,1
London,hounslow,heston east,E09000018,E05000356,Labour Party,Lab,Amrit Mann,Amrit,Mann,1879,1
London,hounslow,heston east,E09000018,E05000356,Conservative and Unionist Party,Con,Michael Joseph Kenton,Michael,Kenton,613,0
London,hounslow,heston east,E09000018,E05000356,Conservative and Unionist Party,Con,Narinder Singh Grewal,Narinder,Grewal,602,0
London,hounslow,heston east,E09000018,E05000356,Conservative and Unionist Party,Con,Vaibhav Mistry,Vaibhav,Mistry,522,0
London,hounslow,heston east,E09000018,E05000356,Green Party,Grn,Jennifer Lauren Firkins,Jennifer,Firkins,286,0
London,hounslow,heston east,E09000018,E05000356,Green Party,Grn,Phil Clarke,Phil,Clarke,225,0
London,hounslow,heston east,E09000018,E05000356,Green Party,Grn,Dave Wetzel,Dave,Wetzel,188,0
London,hounslow,heston east,E09000018,E05000356,Liberal Democrats,LD,Zohaib Shan,Zohaib,Shan,147,0
London,hounslow,heston west,E09000018,E05000357,Labour Party,Lab,Rajinder Singh Bath,Rajinder,Bath,2408,1
London,hounslow,heston west,E09000018,E05000357,Labour Party,Lab,Lily Bath,Lily,Bath,2311,1
London,hounslow,heston west,E09000018,E05000357,Labour Party,Lab,Shantanu Rajawat,Shantanu,Rajawat,2110,1
London,hounslow,heston west,E09000018,E05000357,Conservative and Unionist Party,Con,Lynne Dalgleish,Lynne,Dalgleish,513,0
London,hounslow,heston west,E09000018,E05000357,Conservative and Unionist Party,Con,Vishal Kumar,Vishal,Kumar,487,0
London,hounslow,heston west,E09000018,E05000357,Conservative and Unionist Party,Con,Ank Raj,Ank,Raj,484,0
London,hounslow,heston west,E09000018,E05000357,Liberal Democrats,LD,Satnam Kaur Khalsa,Satnam,Khalsa,264,0
London,hounslow,heston west,E09000018,E05000357,Liberal Democrats,LD,Aniq Ahmed Nawaz,Aniq,Nawaz,185,0
London,hounslow,heston west,E09000018,E05000357,Green Party,Grn,Hannah Jean Murray,Hannah,Murray,176,0
London,hounslow,heston west,E09000018,E05000357,Green Party,Grn,Xaviera Bellina Chaya Black,Xaviera,Black,154,0
London,hounslow,heston west,E09000018,E05000357,Green Party,Grn,Adam Benedict Latta Hagerty,Adam,Hagerty,146,0
London,hounslow,hounslow central,E09000018,E05000358,Labour Party,Lab,Ajmer Grewal,Ajmer,Grewal,2402,1
London,hounslow,hounslow central,E09000018,E05000358,Labour Party,Lab,Pritam Singh Grewal,Pritam,Grewal,2392,1
London,hounslow,hounslow central,E09000018,E05000358,Labour Party,Lab,Nisar Ahmed Malik,Nisar,Malik,2211,1
London,hounslow,hounslow central,E09000018,E05000358,Conservative and Unionist Party,Con,Pras Kannan,Pras,Kannan,804,0
London,hounslow,hounslow central,E09000018,E05000358,Conservative and Unionist Party,Con,Serena Tara Lit,Serena,Lit,793,0
London,hounslow,hounslow central,E09000018,E05000358,Conservative and Unionist Party,Con,Vrajeshkumar Maheshkumar Pandya,Vrajeshkumar,Pandya,697,0
London,hounslow,hounslow central,E09000018,E05000358,Green Party,Grn,Mary-Ellen Archer,Mary-Ellen,Archer,387,0
London,hounslow,hounslow central,E09000018,E05000358,Liberal Democrats,LD,Marcelle Michelle Georgina Maria von Wendland,Marcelle,Wendland,270,0
London,hounslow,hounslow central,E09000018,E05000358,Green Party,Grn,Katie Elizabeth Wilmot,Katie,Wilmot,259,0
London,hounslow,hounslow central,E09000018,E05000358,Green Party,Grn,Annie Morrish,Annie,Morrish,228,0
London,hounslow,hounslow central,E09000018,E05000358,Duma Polska = Polish Pride,Other,Krzysztof Grzegorz Giza,Krzysztof,Giza,168,0
London,hounslow,hounslow central,E09000018,E05000358,Duma Polska = Polish Pride,Other,Zbigniew Jozef Adamczyk,Zbigniew,Adamczyk,163,0
London,hounslow,hounslow central,E09000018,E05000358,Duma Polska = Polish Pride,Other,Malwina Malgorzata Kukaj,Malwina,Kukaj,152,0
London,hounslow,hounslow central,E09000018,E05000358,Trade Unionist and Socialist Coalition,Other,John Viner,John,Viner,81,0
London,hounslow,hounslow heath,E09000018,E05000359,Labour Party,Lab,Vickram Singh Grewal,Vickram,Grewal,2421,1
London,hounslow,hounslow heath,E09000018,E05000359,Labour Party,Lab,Hina Kiani,Hina,Kiani,2308,1
London,hounslow,hounslow heath,E09000018,E05000359,Labour Party,Lab,Afzaal Ahmad Kiani,Afzaal,Kiani,2298,1
London,hounslow,hounslow heath,E09000018,E05000359,Conservative and Unionist Party,Con,Anabela Borges Benfeito Gallagher,Anabela,Gallagher,749,0
London,hounslow,hounslow heath,E09000018,E05000359,Conservative and Unionist Party,Con,David Cliff Gerrey,David,Gerrey,705,0
London,hounslow,hounslow heath,E09000018,E05000359,Conservative and Unionist Party,Con,Peter Jonathan Vanstone,Peter,Vanstone,588,0
London,hounslow,hounslow heath,E09000018,E05000359,Green Party,Grn,John Christopher Friend,John,Friend,351,0
London,hounslow,hounslow heath,E09000018,E05000359,Liberal Democrats,LD,Hina Malik,Hina,Malik,318,0
London,hounslow,hounslow heath,E09000018,E05000359,Liberal Democrats,LD,Sally Anne Billenness,Sally,Billenness,314,0
London,hounslow,hounslow heath,E09000018,E05000359,Liberal Democrats,LD,Mark William David Hasler Billenness,Mark,Billenness,293,0
London,hounslow,hounslow heath,E09000018,E05000359,Green Party,Grn,Britta Kristina Goodman,Britta,Goodman,259,0
London,hounslow,hounslow heath,E09000018,E05000359,Green Party,Grn,John Gerald Hanniffy,John,Hanniffy,200,0
London,hounslow,hounslow south,E09000018,E05000360,Labour Party,Lab,Tom Bruce,Tom,Bruce,2175,1
London,hounslow,hounslow south,E09000018,E05000360,Labour Party,Lab,Karen Ruby Smith,Karen,Smith,1926,1
London,hounslow,hounslow south,E09000018,E05000360,Labour Party,Lab,Shaida Begum Mehrban,Shaida,Mehrban,1784,1
London,hounslow,hounslow south,E09000018,E05000360,Conservative and Unionist Party,Con,Bernadette Mitra-Thakur,Bernadette,Mitra-Thakur,1107,0
London,hounslow,hounslow south,E09000018,E05000360,Conservative and Unionist Party,Con,Sana Jarche,Sana,Jarche,1084,0
London,hounslow,hounslow south,E09000018,E05000360,Conservative and Unionist Party,Con,Mohamad Jarche,Mohamad,Jarche,1045,0
London,hounslow,hounslow south,E09000018,E05000360,Green Party,Grn,Simon Charles Davenport,Simon,Davenport,421,0
London,hounslow,hounslow south,E09000018,E05000360,Liberal Democrats,LD,Syed Muzammil Ali,Syed,Ali,350,0
London,hounslow,hounslow south,E09000018,E05000360,Green Party,Grn,Jessica Jane Spiring,Jessica,Spiring,339,0
London,hounslow,hounslow south,E09000018,E05000360,Green Party,Grn,Pawan Saunya,Pawan,Saunya,255,0
London,hounslow,hounslow south,E09000018,E05000360,Trade Unionist and Socialist Coalition,Other,Sukhmani Sethi,Sukhmani,Sethi,58,0
London,hounslow,hounslow west,E09000018,E05000361,Labour Party,Lab,Bandna Chopra,Bandna,Chopra,2206,1
London,hounslow,hounslow west,E09000018,E05000361,Labour Party,Lab,Jagdish Rai Sharma,Jagdish,Sharma,2188,1
London,hounslow,hounslow west,E09000018,E05000361,Labour Party,Lab,Sohan Singh Sumra,Sohan,Sumra,2025,1
London,hounslow,hounslow west,E09000018,E05000361,Conservative and Unionist Party,Con,Haresh Bhalsod,Haresh,Bhalsod,788,0
London,hounslow,hounslow west,E09000018,E05000361,Conservative and Unionist Party,Con,Sandra Cullinane,Sandra,Cullinane,717,0
London,hounslow,hounslow west,E09000018,E05000361,Conservative and Unionist Party,Con,Adamya Raj,Adamya,Raj,679,0
London,hounslow,hounslow west,E09000018,E05000361,Green Party,Grn,Caroline Elizabeth Bridgman,Caroline,Bridgman,282,0
London,hounslow,hounslow west,E09000018,E05000361,Green Party,Grn,Mariette Suzanne Antonia Labelle,Mariette,Labelle,209,0
London,hounslow,hounslow west,E09000018,E05000361,Liberal Democrats,LD,Carl Michael Pierce,Carl,Pierce,205,0
London,hounslow,hounslow west,E09000018,E05000361,Liberal Democrats,LD,Nital Viral Doshi,Nital,Doshi,186,0
London,hounslow,hounslow west,E09000018,E05000361,Liberal Democrats,LD,Simon Rowland,Simon,Rowland,184,0
London,hounslow,hounslow west,E09000018,E05000361,Green Party,Grn,David Peter Faure Juritz,David,Juritz,176,0
London,hounslow,isleworth,E09000018,E05000362,Labour Party,Lab,Sue Sampson,Sue,Sampson,1919,1
London,hounslow,isleworth,E09000018,E05000362,Labour Party,Lab,Salman Haroun Shaheen,Salman,Shaheen,1710,1
London,hounslow,isleworth,E09000018,E05000362,Labour Party,Lab,Daanish Saeed,Daanish,Saeed,1674,1
London,hounslow,isleworth,E09000018,E05000362,Conservative and Unionist Party,Con,May Jarche,May,Jarche,812,0
London,hounslow,isleworth,E09000018,E05000362,Conservative and Unionist Party,Con,Chandra Alapati,Chandra,Alapati,789,0
London,hounslow,isleworth,E09000018,E05000362,Conservative and Unionist Party,Con,Nada Jarche,Nada,Jarche,750,0
London,hounslow,isleworth,E09000018,E05000362,Liberal Democrats,LD,Robert Thorpe,Robert,Thorpe,570,0
London,hounslow,isleworth,E09000018,E05000362,Liberal Democrats,LD,Joseph Bourke,Joseph,Bourke,495,0
London,hounslow,isleworth,E09000018,E05000362,Liberal Democrats,LD,Henna Asghar,Henna,Asghar,483,0
London,hounslow,isleworth,E09000018,E05000362,Green Party,Grn,Rebecca Warren,Rebecca,Warren,357,0
London,hounslow,isleworth,E09000018,E05000362,Green Party,Grn,Andrew John Hatton,Andrew,Hatton,198,0
London,hounslow,isleworth,E09000018,E05000362,Green Party,Grn,John Ferris,John,Ferris,195,0
London,hounslow,isleworth,E09000018,E05000362,Independent,Other,David Griffiths,David,Griffiths,124,0
London,hounslow,osterley and spring grove,E09000018,E05000363,Labour Party,Lab,Tony Louki,Tony,Louki,2201,1
London,hounslow,osterley and spring grove,E09000018,E05000363,Labour Party,Lab,Richard James Eason,Richard,Eason,1971,1
London,hounslow,osterley and spring grove,E09000018,E05000363,Labour Party,Lab,Unsa Kausar Chaudri,Unsa,Chaudri,1904,1
London,hounslow,osterley and spring grove,E09000018,E05000363,Conservative and Unionist Party,Con,Sheila O'Reilly,Sheila,O'Reilly,1420,0
London,hounslow,osterley and spring grove,E09000018,E05000363,Conservative and Unionist Party,Con,Cynthia Torto,Cynthia,Torto,1166,0
London,hounslow,osterley and spring grove,E09000018,E05000363,Conservative and Unionist Party,Con,Maneesh Singh,Maneesh,Singh,1154,0
London,hounslow,osterley and spring grove,E09000018,E05000363,Liberal Democrats,LD,John Christopher Urmston James,John,James,306,0
London,hounslow,osterley and spring grove,E09000018,E05000363,Green Party,Grn,Emily Grassi,Emily,Grassi,272,0
London,hounslow,osterley and spring grove,E09000018,E05000363,Green Party,Grn,Luke James Scott,Luke,Scott,217,0
London,hounslow,osterley and spring grove,E09000018,E05000363,Green Party,Grn,Andrew Bryan Smart,Andrew,Smart,213,0
London,hounslow,osterley and spring grove,E09000018,E05000363,Liberal Democrats,LD,Desmond Kenmei Bourke,Desmond,Bourke,204,0
London,hounslow,osterley and spring grove,E09000018,E05000363,Liberal Democrats,LD,Sean Yuji Bourke,Sean,Bourke,177,0
London,hounslow,syon,E09000018,E05000364,Labour Party,Lab,Steve Curran,Steve,Curran,1963,1
London,hounslow,syon,E09000018,E05000364,Labour Party,Lab,Katherine Dunne,Katherine,Dunne,1950,1
London,hounslow,syon,E09000018,E05000364,Labour Party,Lab,Theo Christopher Dennison,Theo,Dennison,1829,1
London,hounslow,syon,E09000018,E05000364,Conservative and Unionist Party,Con,Robert Oulds,Robert,Oulds,1024,0
