id,sGroup,sTime,Villaines,Fougeres,Tinteniac,Loudeac,St Nicolas,Carhaix,Brest,Carhaix2,Loudeac2,Tinteniac2,Fougeres2,Villaines2,Mortagne,Dreux,Guyancourt
N107,90h,2015-08-16T19:00Z,37128,58570,72037,93198,120229,129076,151271,173193,197572,224101,238428,263535,286067,306692,323920
R121,90h,2015-08-16T19:31Z,35565,56057,69795,90714,115724,122584,152812,176579,200933,225001,239100,264776,286782,312275,323978
A076,80h,2015-08-16T16:01Z,29489,45800,55915,72998,84610,90830,109359,138225,158904,178131,194509,224137,243664,274733,289188
E146,80h,2015-08-16T17:01Z,34710,54961,65999,83406,94962,101987,124808,149950,173961,194085,224451,242103,260916,276522,289385
E180,80h,2015-08-16T17:01Z,31305,48242,60549,78691,92200,100465,119939,146900,167143,186588,211700,233573,253916,272396,290210
E133,80h,2015-08-16T18:16Z,41614,66476,78964,97344,117397,125520,149991,174011,189907,218418,229673,246353,262292,278373,290566
E010,80h,2015-08-16T17:01Z,29468,45138,55643,69683,80866,86407,102034,142014,159287,176882,188462,206222,228002,243482,291361
D052,80h,2015-08-16T16:46Z,32693,50114,63507,79523,94429,109585,132576,158641,177760,200435,218683,243342,265549,279366,293496
C124,80h,2015-08-16T16:31Z,32275,48514,63584,81932,96600,104807,131036,158829,182164,213947,231432,249960,265021,279731,293950
B238,80h,2015-08-16T16:31Z,36571,57598,67348,84695,96768,103689,124825,154657,176528,200991,218681,248472,265916,281395,296313
D115,80h,2015-08-16T16:46Z,33445,52105,63794,82433,96876,108185,129607,150572,171478,189966,200728,244111,262646,281655,297685
B144,80h,2015-08-16T16:16Z,40406,57307,68160,88000,99498,106458,129603,153159,174104,192402,206868,230172,254445,277558,297871
B001,80h,2015-08-16T16:16Z,34346,51864,67205,90437,106658,115381,150144,171163,191939,212392,231347,251044,266090,282999,298977
Y195,84h,2015-08-17T05:15Z,36710,53148,66991,89613,102434,109222,129727,149880,177606,198401,213299,233771,277698,291084,302944
Y216,84h,2015-08-17T05:15Z,33361,48717,58946,89685,99948,107036,125489,144768,183548,206729,217422,237935,271677,290337,303901
Y143,84h,2015-08-17T05:14Z,35514,53822,65685,92998,109413,116120,139979,159470,187252,211257,223537,248408,273390,289068,305180
Y262,84h,2015-08-17T05:15Z,35929,53743,65535,97064,108721,115561,136778,156703,189671,207453,219140,240527,269501,291035,306198
Y261,84h,2015-08-17T05:15Z,30403,45185,56793,73565,100753,107555,127682,149705,179666,203863,220277,245045,272117,292873,308384
D097,80h,2015-08-16T16:46Z,34150,50408,64342,81104,96945,102827,127229,160733,181860,202229,227992,253182,272420,295332,316059
B220,80h,2015-08-16T16:16Z,32523,53036,66482,86850,98177,105025,128116,160223,182788,204362,222516,248033,263974,299911,316312
E205,80h,2015-08-16T17:01Z,36111,62125,71813,89854,104376,112577,152234,171105,190857,227361,237202,258709,278655,310462,323032
S320,90h,2015-08-16T19:46Z,32919,47339,56064,83886,128023,143764,161125,177515,211800,230350,248629,271315,299591,313142,324006
L254,90h,2015-08-16T18:32Z,39885,60888,72617,99494,116122,136447,154318,177870,197028,224347,237066,260343,283404,306269,324232
G115,90h,2015-08-16T17:31Z,46123,68241,83059,103450,123842,131155,153371,171596,190113,221888,236648,260253,284796,306526,324305
J339,90h,2015-08-16T18:01Z,37511,60087,69946,91194,103571,111220,150067,168851,186934,222446,234887,255618,276030,306925,324637
G261,90h,2015-08-16T17:31Z,48111,71548,84604,113100,136527,144573,164503,184776,208060,231159,247270,268508,288903,313259,324637
N083,90h,2015-08-16T19:01Z,40683,59880,73866,91928,118203,126712,147219,170236,191871,222999,234878,262367,284872,311685,324781
T334,90h,2015-08-16T20:02Z,41202,60965,77172,95360,121265,129109,146953,177013,203038,228515,242864,264258,291080,312025,324796
N160,90h,2015-08-16T19:00Z,38707,59717,69922,87596,118588,126211,144386,165087,184502,222478,238220,264666,297904,312147,324797
T172,90h,2015-08-16T20:01Z,46106,67029,80055,101902,119665,129266,148571,174706,207677,227401,241612,263358,290813,311959,324853
G029,90h,2015-08-16T17:31Z,43617,64464,78265,99755,117915,127856,151298,173917,197967,224284,239493,264168,284396,313046,324878
R086,90h,2015-08-16T19:31Z,37676,60868,71813,89776,116335,126993,146361,169275,191321,222677,235200,262260,286803,309581,324995
R061,90h,2015-08-16T19:31Z,44784,65839,85218,106239,131966,139317,163583,193152,217481,239062,256497,281324,296093,312213,325038
T333,90h,2015-08-16T19:46Z,38304,57899,72527,95766,116281,136069,156046,179774,196841,231370,246851,268858,299558,313418,325047
R331,90h,2015-08-16T19:31Z,35562,56847,69229,93452,108505,130285,148139,168512,188015,226401,238792,258513,289128,309314,325074
A171,80h,2015-08-16T16:01Z,25630,37608,44765,57973,66914,71671,84501,101390,118259,141888,153669,196784,243713,272083,325123
H121,90h,2015-08-16T17:46Z,36156,59516,79372,97987,114718,126146,150907,174241,196472,223396,239687,261771,285107,309900,325375
E239,80h,2015-08-16T17:01Z,33602,50980,62829,85160,121551,128172,146752,167437,207444,228550,237841,258424,276670,312221,325491
E240,80h,2015-08-16T17:01Z,33608,50986,62807,85172,121558,128177,146772,167464,207444,228518,237806,258426,276560,312231,325496
R262,90h,2015-08-16T19:32Z,43856,63854,78865,102990,124570,134212,156229,176687,202030,226628,241014,263051,290205,309900,325512
R101,90h,2015-08-16T19:32Z,35900,53032,69771,85109,99180,105704,128826,162473,180034,206330,227008,248935,266136,307792,325687
H329,90h,2015-08-16T17:47Z,43534,71363,84792,105283,129467,141909,162531,185691,223049,243278,256824,277992,297786,314098,325919
N252,90h,2015-08-16T19:01Z,44697,64462,77415,98173,120951,129425,151192,173904,197784,225667,239076,263458,284957,308971,326133
K027,90h,2015-08-16T18:17Z,41039,66237,76863,100902,134401,140933,162528,183842,208054,237489,248943,269794,296685,314425,326226
K216,90h,2015-08-16T18:16Z,40047,60498,73881,94105,107439,114721,141116,163223,182369,207681,222121,252249,273070,306266,326275
T047,90h,2015-08-16T20:02Z,43545,65409,82453,107418,124353,130759,155723,178212,211658,232905,247959,272733,297089,312621,326293
J174,90h,2015-08-16T18:01Z,39630,59613,71948,91489,117003,126957,150567,174450,201592,230979,243250,262635,283166,311467,326330
T157,90h,2015-08-16T20:02Z,33795,53515,64098,80487,115698,123077,148303,167088,187636,219580,229915,251190,271735,314457,326538
P042,90h,2015-08-16T19:17Z,37841,56529,68508,90609,113162,120724,141392,167759,201258,222486,236395,263733,291407,311376,326603
M037,90h,2015-08-16T18:47Z,37198,63359,79380,100264,125242,134761,155975,182992,209350,234834,247490,265407,289860,311078,326702
G201,90h,2015-08-16T17:31Z,34392,52257,65605,84900,97263,103474,146331,166753,187393,225843,237953,260381,277746,305269,326837
T051,90h,2015-08-16T20:01Z,42807,67502,80558,108649,124164,130790,153445,176395,212785,234898,247904,269932,295322,312264,326993
L226,90h,2015-08-16T18:31Z,42734,72991,84517,105949,120414,131021,153853,181150,205999,233277,245903,270558,301330,315785,327045
K328,90h,2015-08-16T18:17Z,39163,60896,75289,93072,106749,126828,143479,169293,191034,236605,249532,271063,292358,311936,327131
P023,90h,2015-08-16T19:17Z,40387,60235,74912,97268,122014,130712,151137,176338,200775,224651,239172,267569,294748,313198,327366
H034,90h,2015-08-16T17:47Z,43362,65923,81281,100054,121769,128092,152471,176638,198750,232008,243875,273799,298616,314959,327453
G150,90h,2015-08-16T17:32Z,35750,57050,74415,96777,119341,127780,154064,176573,200830,232534,250939,268161,294777,313540,327460
R150,90h,2015-08-16T19:32Z,41507,58707,72791,90176,116307,125828,147104,169770,196039,221886,241853,262292,286275,309263,327684
N240,90h,2015-08-16T19:02Z,42175,60100,76704,97459,111660,119751,146708,175268,195079,231068,244468,264189,290475,308198,327690
R041,90h,2015-08-16T19:32Z,49210,70459,84649,104926,124533,130340,155619,178383,202670,241702,255689,271582,297740,314820,328350
R083,90h,2015-08-16T19:31Z,42267,68038,81166,102374,126929,135582,154748,177196,208503,235871,249441,272624,295770,315214,328383
S063,90h,2015-08-16T19:46Z,39922,64221,75528,95378,131550,138044,157266,175768,198804,231867,244514,265068,296847,314487,328706
G177,90h,2015-08-16T17:31Z,36111,55358,68030,92074,104714,120562,147706,171459,194634,223331,239933,262755,285268,308009,328858
J055,90h,2015-08-16T18:01Z,34433,52477,64701,80481,97018,116904,136232,161422,179560,215349,232058,254715,279646,314349,328915
S234,90h,2015-08-16T19:46Z,39037,58559,72212,92998,110761,118649,145679,164080,188363,222813,236317,261084,287978,309992,328927
T119,90h,2015-08-16T20:02Z,43577,65580,80640,107398,125305,132882,154036,176196,205483,228637,244851,266460,290752,311872,329064
J085,90h,2015-08-16T18:00Z,47818,70032,82710,101793,124178,130625,153231,181179,212968,237912,251533,273508,296568,316220,329105
H053,90h,2015-08-16T17:47Z,39122,54592,67130,89933,103536,119897,145312,171418,196100,220796,238765,264047,291675,316259,329158
M096,90h,2015-08-16T18:47Z,37485,61810,75455,97015,120747,127310,153024,179369,202465,226688,241898,266966,289780,311468,329213
T164,90h,2015-08-16T20:02Z,38536,59349,74667,98082,113955,123120,147493,174090,204401,227299,243788,266963,290697,314458,329536
N138,90h,2015-08-16T19:02Z,49925,74635,85486,110030,131702,137345,158857,178041,199638,230508,242717,264060,295568,313682,329773
J103,90h,2015-08-16T18:01Z,35912,54560,66506,85184,116556,125251,146749,166918,201774,225386,241510,263717,292185,313371,329872
S103,90h,2015-08-16T19:46Z,35338,58149,72003,118118,126246,131435,146402,167938,190253,220735,233577,255904,275990,302178,329874
E142,80h,2015-08-16T17:31Z,31773,47507,65889,88528,103922,127975,148907,173435,194680,232701,243931,261632,281086,316823,329947
G039,90h,2015-08-16T17:31Z,34234,50582,62796,78648,89553,96322,120144,151364,171042,192853,208189,240157,258286,316135,329995
L116,90h,2015-08-16T18:31Z,49172,68414,87771,113978,150021,158344,180034,200505,220489,241448,254608,276298,296038,314804,330157
K053,90h,2015-08-16T18:17Z,36384,56543,78735,99069,123733,131058,151701,180865,203980,228496,244959,274477,298509,317218,330177
S270,90h,2015-08-16T19:46Z,44788,65240,81971,104340,127069,133887,154514,178878,205961,231626,246834,267827,295970,314891,330287
G323,90h,2015-08-16T17:31Z,43779,65762,82631,102707,139935,146368,164795,185456,220990,236139,248591,267286,302906,317179,330521
R091,90h,2015-08-16T19:32Z,43376,66488,79296,97410,110683,126137,150884,173485,192115,226231,242069,261063,291345,318060,330543
K187,90h,2015-08-16T18:17Z,43596,66454,77640,101746,129732,141806,165669,188191,210176,233235,247713,271576,293293,313939,330830
P112,90h,2015-08-16T19:16Z,40555,62157,74086,101579,117457,128582,150490,170212,198429,220955,241657,266254,289312,311872,331083
J175,90h,2015-08-16T18:02Z,41601,64579,76156,102420,117620,129557,150507,174987,206099,231041,245007,266337,302345,316373,331158
S172,90h,2015-08-16T19:47Z,43143,63941,79498,96943,123251,129195,151181,172494,196392,230754,243208,263967,288622,312059,331235
N172,90h,2015-08-16T19:01Z,44425,65186,78628,100698,118255,126796,149696,171414,200068,224798,243658,263756,292976,311418,331411
B088,80h,2015-08-16T16:16Z,36158,58315,74582,90618,101322,108398,127410,157994,179037,197267,227128,254460,273682,317245,331547
G330,90h,2015-08-16T17:32Z,43286,62644,76483,99331,118217,126558,149655,172411,197370,224420,238572,263222,288381,316409,331747
N038,90h,2015-08-16T19:02Z,35796,55700,66520,86645,97636,105064,146121,164669,186378,223692,237573,259831,284099,305851,331765
N197,90h,2015-08-16T19:00Z,40881,66125,81070,105490,122059,128540,153607,179489,202687,229613,245506,273718,292365,315232,331854
S281,90h,2015-08-16T19:47Z,38386,59269,74559,96611,124642,131309,155686,175886,202398,228902,247003,280355,297479,317176,331964
H038,90h,2015-08-16T17:46Z,39992,61696,78201,94637,109892,129263,150271,169245,189405,207127,230152,249331,308572,321180,332047
J049,90h,2015-08-16T18:01Z,42700,66121,77580,101885,119460,127770,151912,174932,199293,236810,250161,272134,297352,315934,332067
P316,90h,2015-08-16T19:17Z,38666,55509,66204,86126,101995,111699,134623,166918,188482,211309,226783,251694,273730,317470,332110
F064,90h,2015-08-16T17:17Z,38060,59277,82882,99630,116747,123899,151743,177457,201535,232227,248367,265376,287307,315968,332177
R337,90h,2015-08-16T19:31Z,42382,61391,75814,93535,121965,128630,149274,170989,189764,224475,238761,262400,289741,311770,332274
J252,90h,2015-08-16T18:01Z,38590,62138,75859,95150,119342,150037,170320,192217,218875,247878,258616,280687,300775,319870,332303
K168,90h,2015-08-16T18:17Z,36887,56777,70408,91583,110271,128479,153615,175698,201503,228274,243173,265718,292261,316326,332478
S085,90h,2015-08-16T19:46Z,41483,59948,73837,92099,127929,137140,156822,177460,212906,234240,246133,265977,292003,316198,332767
S105,90h,2015-08-16T19:46Z,41326,60432,73827,92097,127949,137201,156823,177664,212881,234716,247604,268403,291768,316196,332767
T004,90h,2015-08-16T20:02Z,41282,63216,78337,96875,121669,129517,152891,176185,203054,232733,244234,265456,289025,310976,332782
H152,90h,2015-08-16T17:45Z,34437,63351,81467,106504,130445,138545,159305,183245,208145,232625,245045,267845,295385,315605,333065
K037,90h,2015-08-16T18:17Z,50609,72409,86642,117077,138543,144962,170438,188969,222744,242751,255144,276372,305679,321578,333082
T241,90h,2015-08-16T20:02Z,41852,61964,74154,97210,113441,127379,148963,174199,198754,224184,240596,265344,293723,317064,333378
N075,90h,2015-08-16T19:01Z,45506,65962,80402,97865,122548,129082,148801,173304,195007,218925,234542,257498,279339,305313,333433
G167,90h,2015-08-16T17:31Z,46204,68241,83061,103596,116813,126506,152647,177319,201404,226663,242524,268665,292456,315072,333576
G045,90h,2015-08-16T17:31Z,42446,62303,81831,102388,115675,125419,151698,176500,200712,226105,242050,268329,292245,314981,333583
G164,90h,2015-08-16T17:31Z,49645,67977,83059,103457,124421,137560,161895,182003,218018,240105,253974,276832,297636,317412,333592
N037,90h,2015-08-16T19:02Z,42400,59369,72707,91659,113379,120177,142572,169758,194947,223836,239037,262801,289131,318531,333608
G166,90h,2015-08-16T17:31Z,46368,65774,79759,99975,124544,131007,164938,187960,210433,234003,248803,273195,295394,316498,333764
P058,90h,2015-08-16T19:16Z,46928,72182,85389,109425,140941,147556,164880,196640,226419,245285,257401,279376,302543,316369,333847
G116,90h,2015-08-16T17:31Z,49570,69472,80745,101880,115214,124993,151366,176256,200555,226038,242040,268412,292414,315231,333899
R154,90h,2015-08-16T19:31Z,42387,61581,75811,93538,122038,128650,149277,171060,190845,224464,238787,262310,297722,316119,333980
J123,90h,2015-08-16T18:01Z,42705,64160,75887,96937,119426,128546,153446,176606,205730,229853,243615,267780,292448,315879,334020
H065,90h,2015-08-16T17:46Z,39682,57216,68713,95466,113122,121675,144161,167744,184346,225246,238183,258463,290200,313519,334244
S340,90h,2015-08-16T19:46Z,46069,66808,79690,103202,127732,135212,156983,182335,212532,232496,245474,269934,294280,316202,334292
T215,90h,2015-08-16T20:00Z,35754,55436,67729,86948,115193,123910,150810,169999,195171,220607,234464,260753,294902,313763,334515
N185,90h,2015-08-16T19:47Z,43217,63792,79417,97066,123242,129181,151193,172526,196232,225326,243239,268599,295954,318403,334544
S277,90h,2015-08-16T19:47Z,43315,63788,79502,96840,123309,129383,151200,172601,196491,225183,243224,268564,295162,318444,334546
S173,90h,2015-08-16T19:47Z,43561,65296,79482,97098,123276,129253,151201,172665,196467,225113,243207,268569,295168,318449,334546
S178,90h,2015-08-16T19:47Z,40920,61243,75732,96295,117652,126379,147876,174136,200953,226282,240100,261262,294960,322766,334882
M066,90h,2015-08-16T18:46Z,38946,62880,82122,101919,132994,142132,161404,183460,216086,237640,252151,271759,294597,320372,335229
H338,90h,2015-08-16T17:47Z,34845,53065,65437,88432,114057,122720,157123,176051,194514,234948,246168,269911,294478,315016,335569
H081,90h,2015-08-16T17:47Z,48471,71967,85983,108928,129693,136986,158872,180996,212892,235953,249693,273056,300083,319247,336099
K079,90h,2015-08-16T18:16Z,37849,67263,78956,99041,114365,125421,155723,180853,200418,226490,240751,265182,289868,323448,336220
L287,90h,2015-08-16T18:31Z,39759,61049,74127,106662,123686,130923,153189,177498,208622,241265,251837,275305,302355,320748,336334
G122,90h,2015-08-16T17:31Z,42433,64546,76327,97749,119729,126901,151962,173533,200103,230887,243748,266764,296504,319592,336671
P111,90h,2015-08-16T19:16Z,40994,63202,75954,97906,116968,125924,147986,173059,198394,222649,237752,261178,292659,317917,337117
J296,90h,2015-08-16T18:02Z,35360,50936,65258,83613,99847,121710,142498,162494,180765,206228,224444,242751,266411,289578,337311
J293,90h,2015-08-16T18:01Z,44422,65379,79963,105322,119857,132115,153966,176066,205546,229909,242854,267270,290767,316043,337339
M321,90h,2015-08-16T18:46Z,42269,68162,79778,98502,122869,135689,157007,179193,217795,239482,251234,273540,300339,320189,337408
T016,90h,2015-08-16T20:00Z,43372,66145,79629,111792,125795,132382,155737,178417,210542,230385,245163,270777,297383,314356,337635
N117,90h,2015-08-16T19:02Z,49001,70573,84628,105873,130139,137147,158276,181061,201380,237028,249019,270481,293958,317135,337832
P170,90h,2015-08-16T19:16Z,37622,56551,71255,91170,120253,127810,148528,172556,196738,229995,244836,269978,299694,323982,337915
M209,90h,2015-08-16T18:45Z,42438,72150,85282,103323,119933,130998,155696,180323,205106,238714,250050,274816,302608,317227,338199
H161,90h,2015-08-16T17:46Z,46269,69012,83812,103990,119974,132415,154845,180781,209387,232252,248505,271736,298088,318852,338231
