code,geography,catgory,value
E02006719,MSOA,1,2997
E02006719,MSOA,2,28
E02006719,MSOA,3,1
E02006719,MSOA,4,646
E02006719,MSOA,5,42
E02006719,MSOA,6,1153
E02006719,MSOA,7,60
E02006719,MSOA,8,126
E02006719,MSOA,9,464
E02006719,MSOA,10,463
E02006720,MSOA,-8,942
E02006720,MSOA,1,3255
E02006720,MSOA,2,14
E02006720,MSOA,3,6
E02006720,MSOA,4,726
E02006720,MSOA,5,24
E02006720,MSOA,6,1115
E02006720,MSOA,7,49
E02006720,MSOA,8,98
E02006720,MSOA,9,405
E02006720,MSOA,10,439
E02006721,MSOA,-8,1200
E02006721,MSOA,1,2897
E02006721,MSOA,2,20
E02006721,MSOA,3,3
E02006721,MSOA,4,764
E02006721,MSOA,5,26
E02006721,MSOA,6,1056
E02006721,MSOA,7,20
E02006721,MSOA,8,81
E02006721,MSOA,9,267
E02006721,MSOA,10,305
E02006722,MSOA,-8,1237
E02006722,MSOA,1,1476
E02006722,MSOA,2,8
E02006722,MSOA,3,13
E02006722,MSOA,4,766
E02006722,MSOA,5,14
E02006722,MSOA,6,1192
E02006722,MSOA,7,27
E02006722,MSOA,8,121
E02006722,MSOA,9,386
E02006722,MSOA,10,187
E02006723,MSOA,-8,2089
E02006723,MSOA,1,2794
E02006723,MSOA,2,32
E02006723,MSOA,3,6
E02006723,MSOA,4,1306
E02006723,MSOA,5,58
E02006723,MSOA,6,1889
E02006723,MSOA,7,53
E02006723,MSOA,8,158
E02006723,MSOA,9,518
E02006723,MSOA,10,328
E02006724,MSOA,-8,1479
E02006724,MSOA,1,1934
E02006724,MSOA,2,4
E02006724,MSOA,3,6
E02006724,MSOA,4,816
E02006724,MSOA,5,48
E02006724,MSOA,6,1767
E02006724,MSOA,7,147
E02006724,MSOA,8,120
E02006724,MSOA,9,434
E02006724,MSOA,10,245
E02006725,MSOA,-8,1045
E02006725,MSOA,1,1918
E02006725,MSOA,2,6
E02006725,MSOA,3,0
E02006725,MSOA,4,686
E02006725,MSOA,5,14
E02006725,MSOA,6,1122
E02006725,MSOA,7,43
E02006725,MSOA,8,77
E02006725,MSOA,9,379
E02006725,MSOA,10,225
E02006726,MSOA,-8,1167
E02006726,MSOA,1,2179
E02006726,MSOA,2,2
E02006726,MSOA,3,5
E02006726,MSOA,4,746
E02006726,MSOA,5,32
E02006726,MSOA,6,1394
E02006726,MSOA,7,79
E02006726,MSOA,8,104
E02006726,MSOA,9,350
E02006726,MSOA,10,278
E02006727,MSOA,-8,1014
E02006727,MSOA,1,2501
E02006727,MSOA,2,8
E02006727,MSOA,3,1
E02006727,MSOA,4,642
E02006727,MSOA,5,22
E02006727,MSOA,6,987
E02006727,MSOA,7,52
E02006727,MSOA,8,81
E02006727,MSOA,9,301
E02006727,MSOA,10,333
E02006728,MSOA,-8,1338
E02006728,MSOA,1,3251
E02006728,MSOA,2,18
E02006728,MSOA,3,8
E02006728,MSOA,4,902
E02006728,MSOA,5,31
E02006728,MSOA,6,1189
E02006728,MSOA,7,42
E02006728,MSOA,8,101
E02006728,MSOA,9,377
E02006728,MSOA,10,386
E02006729,MSOA,-8,1481
E02006729,MSOA,1,2884
E02006729,MSOA,2,34
E02006729,MSOA,3,10
E02006729,MSOA,4,1045
E02006729,MSOA,5,36
E02006729,MSOA,6,1332
E02006729,MSOA,7,54
E02006729,MSOA,8,101
E02006729,MSOA,9,379
E02006729,MSOA,10,280
E02006730,MSOA,-8,1663
E02006730,MSOA,1,1864
E02006730,MSOA,2,10
E02006730,MSOA,3,0
E02006730,MSOA,4,978
E02006730,MSOA,5,50
E02006730,MSOA,6,1447
E02006730,MSOA,7,47
E02006730,MSOA,8,139
E02006730,MSOA,9,374
E02006730,MSOA,10,211
E02006731,MSOA,-8,929
E02006731,MSOA,1,2031
E02006731,MSOA,2,12
E02006731,MSOA,3,2
E02006731,MSOA,4,704
E02006731,MSOA,5,40
E02006731,MSOA,6,1035
E02006731,MSOA,7,33
E02006731,MSOA,8,91
E02006731,MSOA,9,402
E02006731,MSOA,10,285
E02006732,MSOA,-8,1142
E02006732,MSOA,1,2994
E02006732,MSOA,2,14
E02006732,MSOA,3,6
E02006732,MSOA,4,766
E02006732,MSOA,5,32
E02006732,MSOA,6,1165
E02006732,MSOA,7,35
E02006732,MSOA,8,84
E02006732,MSOA,9,350
E02006732,MSOA,10,374
E02006733,MSOA,-8,995
E02006733,MSOA,1,2550
E02006733,MSOA,2,24
E02006733,MSOA,3,4
E02006733,MSOA,4,694
E02006733,MSOA,5,30
E02006733,MSOA,6,970
E02006733,MSOA,7,37
E02006733,MSOA,8,76
E02006733,MSOA,9,346
E02006733,MSOA,10,295
E02006734,MSOA,-8,1446
E02006734,MSOA,1,3580
E02006734,MSOA,2,24
E02006734,MSOA,3,2
E02006734,MSOA,4,887
E02006734,MSOA,5,14
E02006734,MSOA,6,1235
E02006734,MSOA,7,20
E02006734,MSOA,8,83
E02006734,MSOA,9,382
E02006734,MSOA,10,459
E02006735,MSOA,-8,1346
E02006735,MSOA,1,1314
E02006735,MSOA,2,18
E02006735,MSOA,3,2
E02006735,MSOA,4,690
E02006735,MSOA,5,34
E02006735,MSOA,6,1363
E02006735,MSOA,7,36
E02006735,MSOA,8,86
E02006735,MSOA,9,391
E02006735,MSOA,10,250
E02006736,MSOA,-8,1143
E02006736,MSOA,1,2504
E02006736,MSOA,2,12
E02006736,MSOA,3,0
E02006736,MSOA,4,950
E02006736,MSOA,5,32
E02006736,MSOA,6,1159
E02006736,MSOA,7,24
E02006736,MSOA,8,80
E02006736,MSOA,9,396
E02006736,MSOA,10,198
E02006737,MSOA,-8,1411
E02006737,MSOA,1,2946
E02006737,MSOA,2,20
E02006737,MSOA,3,10
E02006737,MSOA,4,1074
E02006737,MSOA,5,58
E02006737,MSOA,6,1641
E02006737,MSOA,7,49
E02006737,MSOA,8,126
E02006737,MSOA,9,546
E02006737,MSOA,10,412
E02006738,MSOA,-8,2101
E02006738,MSOA,1,2501
E02006738,MSOA,2,20
E02006738,MSOA,3,13
E02006738,MSOA,4,1298
E02006738,MSOA,5,84
E02006738,MSOA,6,2093
E02006738,MSOA,7,88
E02006738,MSOA,8,144
E02006738,MSOA,9,506
E02006738,MSOA,10,368
E02006739,MSOA,-8,584
E02006739,MSOA,1,1842
E02006739,MSOA,2,6
E02006739,MSOA,3,0
E02006739,MSOA,4,566
E02006739,MSOA,5,38
E02006739,MSOA,6,1306
E02006739,MSOA,7,22
E02006739,MSOA,8,47
E02006739,MSOA,9,216
E02006739,MSOA,10,286
E02006740,MSOA,-8,730
E02006740,MSOA,1,1703
E02006740,MSOA,2,22
E02006740,MSOA,3,5
E02006740,MSOA,4,1238
E02006740,MSOA,5,84
E02006740,MSOA,6,2208
E02006740,MSOA,7,92
E02006740,MSOA,8,142
E02006740,MSOA,9,540
E02006740,MSOA,10,323
E02006741,MSOA,-8,1291
E02006741,MSOA,1,2498
E02006741,MSOA,2,12
E02006741,MSOA,3,2
E02006741,MSOA,4,706
E02006741,MSOA,5,32
E02006741,MSOA,6,1065
E02006741,MSOA,7,44
E02006741,MSOA,8,75
E02006741,MSOA,9,273
E02006741,MSOA,10,174
E02006742,MSOA,-8,1613
E02006742,MSOA,1,2432
E02006742,MSOA,2,4
E02006742,MSOA,3,2
E02006742,MSOA,4,1141
E02006742,MSOA,5,72
E02006742,MSOA,6,2529
E02006742,MSOA,7,62
E02006742,MSOA,8,121
E02006742,MSOA,9,598
E02006742,MSOA,10,378
E02006743,MSOA,-8,1526
E02006743,MSOA,1,2300
E02006743,MSOA,2,6
E02006743,MSOA,3,2
E02006743,MSOA,4,794
E02006743,MSOA,5,30
E02006743,MSOA,6,1474
E02006743,MSOA,7,79
E02006743,MSOA,8,102
E02006743,MSOA,9,356
E02006743,MSOA,10,256
E02006744,MSOA,-8,1211
E02006744,MSOA,1,2062
E02006744,MSOA,2,30
E02006744,MSOA,3,5
E02006744,MSOA,4,958
E02006744,MSOA,5,50
E02006744,MSOA,6,1916
E02006744,MSOA,7,104
E02006744,MSOA,8,130
E02006744,MSOA,9,540
E02006744,MSOA,10,247
E02006745,MSOA,-8,1426
E02006745,MSOA,1,3421
E02006745,MSOA,2,20
E02006745,MSOA,3,11
E02006745,MSOA,4,1076
E02006745,MSOA,5,50
E02006745,MSOA,6,1545
E02006745,MSOA,7,47
E02006745,MSOA,8,110
E02006745,MSOA,9,447
E02006745,MSOA,10,457
E02006746,MSOA,-8,1491
E02006746,MSOA,1,3300
E02006746,MSOA,2,40
E02006746,MSOA,3,4
E02006746,MSOA,4,1190
E02006746,MSOA,5,50
E02006746,MSOA,6,1718
E02006746,MSOA,7,55
E02006746,MSOA,8,128
E02006746,MSOA,9,450
E02006746,MSOA,10,399
E02006747,MSOA,-8,910
E02006747,MSOA,1,2314
E02006747,MSOA,2,12
E02006747,MSOA,3,4
E02006747,MSOA,4,768
E02006747,MSOA,5,18
E02006747,MSOA,6,1003
E02006747,MSOA,7,30
E02006747,MSOA,8,53
E02006747,MSOA,9,289
E02006747,MSOA,10,249
E02006748,MSOA,-8,1640
E02006748,MSOA,1,3683
E02006748,MSOA,2,24
E02006748,MSOA,3,5
E02006748,MSOA,4,1086
E02006748,MSOA,5,46
E02006748,MSOA,6,1289
E02006748,MSOA,7,48
E02006748,MSOA,8,106
E02006748,MSOA,9,403
E02006748,MSOA,10,395
E02006749,MSOA,-8,1142
E02006749,MSOA,1,1676
E02006749,MSOA,2,12
E02006749,MSOA,3,4
E02006749,MSOA,4,684
E02006749,MSOA,5,26
E02006749,MSOA,6,1142
E02006749,MSOA,7,29
E02006749,MSOA,8,85
E02006749,MSOA,9,350
E02006749,MSOA,10,254
E02006750,MSOA,-8,797
E02006750,MSOA,1,2035
E02006750,MSOA,2,18
E02006750,MSOA,3,3
E02006750,MSOA,4,574
E02006750,MSOA,5,22
E02006750,MSOA,6,952
E02006750,MSOA,7,40
E02006750,MSOA,8,88
E02006750,MSOA,9,363
E02006750,MSOA,10,483
E02006751,MSOA,-8,997
E02006751,MSOA,1,2165
E02006751,MSOA,2,16
E02006751,MSOA,3,1
E02006751,MSOA,4,640
E02006751,MSOA,5,26
E02006751,MSOA,6,1076
E02006751,MSOA,7,18
E02006751,MSOA,8,87
E02006751,MSOA,9,392
E02006751,MSOA,10,354
E02006752,MSOA,-8,1498
E02006752,MSOA,1,3707
E02006752,MSOA,2,18
E02006752,MSOA,3,7
E02006752,MSOA,4,972
E02006752,MSOA,5,46
E02006752,MSOA,6,1243
E02006752,MSOA,7,25
E02006752,MSOA,8,60
E02006752,MSOA,9,376
E02006752,MSOA,10,345
E02006753,MSOA,-8,1292
E02006753,MSOA,1,3355
E02006753,MSOA,2,24
E02006753,MSOA,3,5
E02006753,MSOA,4,752
E02006753,MSOA,5,40
E02006753,MSOA,6,1058
E02006753,MSOA,7,41
E02006753,MSOA,8,80
E02006753,MSOA,9,338
E02006753,MSOA,10,355
E02006754,MSOA,-8,894
E02006754,MSOA,1,2947
E02006754,MSOA,2,12
E02006754,MSOA,3,5
E02006754,MSOA,4,544
E02006754,MSOA,5,28
E02006754,MSOA,6,786
E02006754,MSOA,7,29
E02006754,MSOA,8,30
E02006754,MSOA,9,247
E02006754,MSOA,10,263
E02006755,MSOA,-8,816
E02006755,MSOA,1,3080
E02006755,MSOA,2,20
E02006755,MSOA,3,7
E02006755,MSOA,4,515
E02006755,MSOA,5,24
E02006755,MSOA,6,779
E02006755,MSOA,7,28
E02006755,MSOA,8,48
E02006755,MSOA,9,206
E02006755,MSOA,10,308
E02006756,MSOA,-8,1261
E02006756,MSOA,1,2850
E02006756,MSOA,2,26
E02006756,MSOA,3,8
E02006756,MSOA,4,758
E02006756,MSOA,5,38
E02006756,MSOA,6,1061
E02006756,MSOA,7,33
E02006756,MSOA,8,80
E02006756,MSOA,9,302
E02006756,MSOA,10,222
E02006757,MSOA,-8,892
E02006757,MSOA,1,3471
E02006757,MSOA,2,11
E02006757,MSOA,3,7
E02006757,MSOA,4,704
E02006757,MSOA,5,18
E02006757,MSOA,6,1073
E02006757,MSOA,7,40
E02006757,MSOA,8,83
E02006757,MSOA,9,340
E02006757,MSOA,10,413
E02006758,MSOA,-8,1012
E02006758,MSOA,1,2668
E02006758,MSOA,2,14
E02006758,MSOA,3,12
E02006758,MSOA,4,732
E02006758,MSOA,5,12
E02006758,MSOA,6,852
E02006758,MSOA,7,43
E02006758,MSOA,8,68
E02006758,MSOA,9,265
E02006758,MSOA,10,283
E02006759,MSOA,-8,1357
E02006759,MSOA,1,3199
E02006759,MSOA,2,22
E02006759,MSOA,3,2
E02006759,MSOA,4,1000
E02006759,MSOA,5,22
E02006759,MSOA,6,1425
E02006759,MSOA,7,45
E02006759,MSOA,8,124
E02006759,MSOA,9,554
E02006759,MSOA,10,609
E02006760,MSOA,-8,1426
E02006760,MSOA,1,3978
E02006760,MSOA,2,22
E02006760,MSOA,3,20
E02006760,MSOA,4,976
E02006760,MSOA,5,50
E02006760,MSOA,6,1271
E02006760,MSOA,7,60
E02006760,MSOA,8,116
E02006760,MSOA,9,457
E02006760,MSOA,10,513
E02006761,MSOA,-8,994
E02006761,MSOA,1,1640
E02006761,MSOA,2,14
E02006761,MSOA,3,6
E02006761,MSOA,4,980
E02006761,MSOA,5,36
E02006761,MSOA,6,1465
E02006761,MSOA,7,80
E02006761,MSOA,8,140
E02006761,MSOA,9,572
E02006761,MSOA,10,347
E02006762,MSOA,-8,1210
E02006762,MSOA,1,2868
E02006762,MSOA,2,12
E02006762,MSOA,3,0
E02006762,MSOA,4,956
E02006762,MSOA,5,46
E02006762,MSOA,6,1132
E02006762,MSOA,7,23
E02006762,MSOA,8,100
E02006762,MSOA,9,401
E02006762,MSOA,10,345
E02006763,MSOA,-8,1605
E02006763,MSOA,1,3329
E02006763,MSOA,2,24
E02006763,MSOA,3,7
E02006763,MSOA,4,1124
E02006763,MSOA,5,29
E02006763,MSOA,6,1367
E02006763,MSOA,7,51
E02006763,MSOA,8,122
E02006763,MSOA,9,389
E02006763,MSOA,10,365
E02006764,MSOA,-8,1056
E02006764,MSOA,1,2076
E02006764,MSOA,2,10
E02006764,MSOA,3,2
E02006764,MSOA,4,790
E02006764,MSOA,5,36
E02006764,MSOA,6,1017
E02006764,MSOA,7,51
E02006764,MSOA,8,71
E02006764,MSOA,9,358
E02006764,MSOA,10,246
E02006765,MSOA,-8,791
E02006765,MSOA,1,3022
E02006765,MSOA,2,16
E02006765,MSOA,3,1
E02006765,MSOA,4,636
E02006765,MSOA,5,28
E02006765,MSOA,6,864
E02006765,MSOA,7,50
E02006765,MSOA,8,66
E02006765,MSOA,9,350
E02006765,MSOA,10,452
E02006766,MSOA,-8,1083
E02006766,MSOA,1,4072
E02006766,MSOA,2,20
E02006766,MSOA,3,2
E02006766,MSOA,4,692
E02006766,MSOA,5,28
E02006766,MSOA,6,1034
E02006766,MSOA,7,49
E02006766,MSOA,8,81
E02006766,MSOA,9,328
E02006766,MSOA,10,424
E02006767,MSOA,-8,1429
E02006767,MSOA,1,4097
E02006767,MSOA,2,17
E02006767,MSOA,3,1
E02006767,MSOA,4,1014
E02006767,MSOA,5,28
E02006767,MSOA,6,1470
E02006767,MSOA,7,47
E02006767,MSOA,8,126
E02006767,MSOA,9,521
E02006767,MSOA,10,555
E02006768,MSOA,-8,1209
E02006768,MSOA,1,2818
E02006768,MSOA,2,11
E02006768,MSOA,3,11
E02006768,MSOA,4,902
E02006768,MSOA,5,40
E02006768,MSOA,6,1101
E02006768,MSOA,7,42
E02006768,MSOA,8,83
E02006768,MSOA,9,351
E02006768,MSOA,10,386
E02006769,MSOA,-8,1142
E02006769,MSOA,1,2753
E02006769,MSOA,2,24
E02006769,MSOA,3,7
E02006769,MSOA,4,942
E02006769,MSOA,5,56
E02006769,MSOA,6,1177
E02006769,MSOA,7,32
E02006769,MSOA,8,90
E02006769,MSOA,9,390
E02006769,MSOA,10,370
E02006770,MSOA,-8,1798
E02006770,MSOA,1,2070
E02006770,MSOA,2,32
E02006770,MSOA,3,6
E02006770,MSOA,4,1202
E02006770,MSOA,5,44
E02006770,MSOA,6,2055
E02006770,MSOA,7,71
E02006770,MSOA,8,169
E02006770,MSOA,9,558
E02006770,MSOA,10,329
E02006771,MSOA,-8,976
E02006771,MSOA,1,2854
E02006771,MSOA,2,18
E02006771,MSOA,3,8
E02006771,MSOA,4,726
E02006771,MSOA,5,32
E02006771,MSOA,6,1084
E02006771,MSOA,7,47
E02006771,MSOA,8,109
E02006771,MSOA,9,454
E02006771,MSOA,10,408
E02006772,MSOA,-8,1119
E02006772,MSOA,1,2565
E02006772,MSOA,2,4
E02006772,MSOA,3,10
E02006772,MSOA,4,834
E02006772,MSOA,5,36
E02006772,MSOA,6,1150
E02006772,MSOA,7,31
E02006772,MSOA,8,67
E02006772,MSOA,9,361
E02006772,MSOA,10,399
E02006773,MSOA,-8,1364
E02006773,MSOA,1,2812
E02006773,MSOA,2,16
E02006773,MSOA,3,4
E02006773,MSOA,4,1004
E02006773,MSOA,5,34
E02006773,MSOA,6,1586
E02006773,MSOA,7,54
E02006773,MSOA,8,151
E02006773,MSOA,9,583
E02006773,MSOA,10,500
E02006774,MSOA,-8,1385
E02006774,MSOA,1,2405
E02006774,MSOA,2,8
E02006774,MSOA,3,3
E02006774,MSOA,4,1116
E02006774,MSOA,5,32
E02006774,MSOA,6,1493
E02006774,MSOA,7,43
E02006774,MSOA,8,142
E02006774,MSOA,9,563
E02006774,MSOA,10,373
E02006775,MSOA,-8,1373
E02006775,MSOA,1,1639
E02006775,MSOA,2,6
E02006775,MSOA,3,5
E02006775,MSOA,4,880
E02006775,MSOA,5,64
E02006775,MSOA,6,1294
E02006775,MSOA,7,36
E02006775,MSOA,8,131
E02006775,MSOA,9,376
E02006775,MSOA,10,274
E02006776,MSOA,-8,1024
E02006776,MSOA,1,2646
E02006776,MSOA,2,18
E02006776,MSOA,3,2
E02006776,MSOA,4,764
E02006776,MSOA,5,20
E02006776,MSOA,6,1123
E02006776,MSOA,7,28
E02006776,MSOA,8,82
E02006776,MSOA,9,353
E02006776,MSOA,10,291
E02006777,MSOA,-8,861
E02006777,MSOA,1,3266
E02006777,MSOA,2,12
E02006777,MSOA,3,3
E02006777,MSOA,4,738
E02006777,MSOA,5,22
E02006777,MSOA,6,1118
E02006777,MSOA,7,48
E02006777,MSOA,8,91
E02006777,MSOA,9,464
E02006777,MSOA,10,501
E02006778,MSOA,-8,1269
E02006778,MSOA,1,2937
E02006778,MSOA,2,8
E02006778,MSOA,3,0
E02006778,MSOA,4,826
E02006778,MSOA,5,26
E02006778,MSOA,6,1102
E02006778,MSOA,7,46
E02006778,MSOA,8,87
E02006778,MSOA,9,369
E02006778,MSOA,10,411
E02006779,MSOA,-8,1083
E02006779,MSOA,1,2874
E02006779,MSOA,2,10
E02006779,MSOA,3,6
E02006779,MSOA,4,894
E02006779,MSOA,5,26
E02006779,MSOA,6,1387
E02006779,MSOA,7,56
E02006779,MSOA,8,149
E02006779,MSOA,9,568
E02006779,MSOA,10,519
E02006780,MSOA,-8,882
E02006780,MSOA,1,2312
E02006780,MSOA,2,21
E02006780,MSOA,3,2
E02006780,MSOA,4,680
E02006780,MSOA,5,28
E02006780,MSOA,6,982
E02006780,MSOA,7,35
E02006780,MSOA,8,113
E02006780,MSOA,9,366
E02006780,MSOA,10,456
E02006781,MSOA,-8,324
E02006781,MSOA,1,889
E02006781,MSOA,2,0
E02006781,MSOA,3,2
E02006781,MSOA,4,260
E02006781,MSOA,5,0
E02006781,MSOA,6,282
E02006781,MSOA,7,29
E02006781,MSOA,8,28
E02006781,MSOA,9,93
E02006781,MSOA,10,122
E02006782,MSOA,-8,1622
E02006782,MSOA,1,2861
E02006782,MSOA,2,29
E02006782,MSOA,3,17
E02006782,MSOA,4,650
E02006782,MSOA,5,35
E02006782,MSOA,6,1871
E02006782,MSOA,7,114
E02006782,MSOA,8,140
E02006782,MSOA,9,408
E02006782,MSOA,10,336
E02006783,MSOA,-8,1872
E02006783,MSOA,1,1823
E02006783,MSOA,2,10
E02006783,MSOA,3,5
E02006783,MSOA,4,688
E02006783,MSOA,5,28
E02006783,MSOA,6,2373
E02006783,MSOA,7,118
E02006783,MSOA,8,142
E02006783,MSOA,9,441
E02006783,MSOA,10,266
E02006784,MSOA,-8,1620
E02006784,MSOA,1,2061
E02006784,MSOA,2,15
E02006784,MSOA,3,9
E02006784,MSOA,4,610
E02006784,MSOA,5,48
E02006784,MSOA,6,2345
E02006784,MSOA,7,222
E02006784,MSOA,8,179
E02006784,MSOA,9,525
E02006784,MSOA,10,333
E02006785,MSOA,-8,1227
E02006785,MSOA,1,2445
E02006785,MSOA,2,10
E02006785,MSOA,3,5
E02006785,MSOA,4,530
E02006785,MSOA,5,26
E02006785,MSOA,6,1471
E02006785,MSOA,7,129
E02006785,MSOA,8,105
E02006785,MSOA,9,319
E02006785,MSOA,10,358
E02006786,MSOA,-8,1696
E02006786,MSOA,1,2058
E02006786,MSOA,2,18
E02006786,MSOA,3,18
E02006786,MSOA,4,630
E02006786,MSOA,5,53
E02006786,MSOA,6,2057
E02006786,MSOA,7,156
E02006786,MSOA,8,171
E02006786,MSOA,9,440
E02006786,MSOA,10,244
E02006787,MSOA,-8,1743
E02006787,MSOA,1,3039
E02006787,MSOA,2,28
E02006787,MSOA,3,21
E02006787,MSOA,4,698
E02006787,MSOA,5,28
E02006787,MSOA,6,1527
E02006787,MSOA,7,82
E02006787,MSOA,8,75
E02006787,MSOA,9,355
E02006787,MSOA,10,294
E02006788,MSOA,-8,1687
E02006788,MSOA,1,1896
E02006788,MSOA,2,20
E02006788,MSOA,3,8
E02006788,MSOA,4,726
E02006788,MSOA,5,30
E02006788,MSOA,6,2349
E02006788,MSOA,7,94
E02006788,MSOA,8,149
E02006788,MSOA,9,425
E02006788,MSOA,10,227
E02006789,MSOA,-8,1108
E02006789,MSOA,1,2926
E02006789,MSOA,2,6
E02006789,MSOA,3,6
E02006789,MSOA,4,644
E02006789,MSOA,5,27
E02006789,MSOA,6,1244
E02006789,MSOA,7,45
E02006789,MSOA,8,71
E02006789,MSOA,9,284
E02006789,MSOA,10,409
E02006790,MSOA,-8,1422
E02006790,MSOA,1,3091
E02006790,MSOA,2,18
E02006790,MSOA,3,7
E02006790,MSOA,4,734
E02006790,MSOA,5,24
E02006790,MSOA,6,1326
E02006790,MSOA,7,67
E02006790,MSOA,8,115
E02006790,MSOA,9,420
E02006790,MSOA,10,457
E02006791,MSOA,-8,1240
E02006791,MSOA,1,2254
E02006791,MSOA,2,62
E02006791,MSOA,3,10
E02006791,MSOA,4,1036
E02006791,MSOA,5,86
E02006791,MSOA,6,2122
E02006791,MSOA,7,127
E02006791,MSOA,8,98
E02006791,MSOA,9,355
E02006791,MSOA,10,172
E02006792,MSOA,-8,1339
E02006792,MSOA,1,2718
E02006792,MSOA,2,67
E02006792,MSOA,3,4
E02006792,MSOA,4,1070
E02006792,MSOA,5,104
E02006792,MSOA,6,2576
E02006792,MSOA,7,139
E02006792,MSOA,8,139
E02006792,MSOA,9,498
E02006792,MSOA,10,300
E02006793,MSOA,-8,2319
E02006793,MSOA,1,2375
E02006793,MSOA,2,2
E02006793,MSOA,3,15
E02006793,MSOA,4,484
E02006793,MSOA,5,22
E02006793,MSOA,6,2947
E02006793,MSOA,7,304
E02006793,MSOA,8,204
E02006793,MSOA,9,606
E02006793,MSOA,10,292
E02006794,MSOA,-8,2012
E02006794,MSOA,1,1627
E02006794,MSOA,2,22
E02006794,MSOA,3,7
E02006794,MSOA,4,524
E02006794,MSOA,5,46
E02006794,MSOA,6,2791
E02006794,MSOA,7,237
E02006794,MSOA,8,180
E02006794,MSOA,9,551
E02006794,MSOA,10,214
E02006795,MSOA,-8,1661
E02006795,MSOA,1,3563
E02006795,MSOA,2,10
E02006795,MSOA,3,11
E02006795,MSOA,4,340
E02006795,MSOA,5,17
E02006795,MSOA,6,1832
E02006795,MSOA,7,215
E02006795,MSOA,8,65
E02006795,MSOA,9,227
E02006795,MSOA,10,326
E02006796,MSOA,-8,1975
E02006796,MSOA,1,3507
E02006796,MSOA,2,8
E02006796,MSOA,3,15
E02006796,MSOA,4,774
E02006796,MSOA,5,34
E02006796,MSOA,6,2057
E02006796,MSOA,7,178
E02006796,MSOA,8,125
E02006796,MSOA,9,388
E02006796,MSOA,10,364
E02006798,MSOA,-8,1471
E02006798,MSOA,1,1517
E02006798,MSOA,2,32
E02006798,MSOA,3,21
E02006798,MSOA,4,1068
E02006798,MSOA,5,116
E02006798,MSOA,6,3506
E02006798,MSOA,7,191
E02006798,MSOA,8,193
E02006798,MSOA,9,470
E02006798,MSOA,10,169
E02006799,MSOA,-8,3262
E02006799,MSOA,1,3619
E02006799,MSOA,2,10
E02006799,MSOA,3,13
E02006799,MSOA,4,826
E02006799,MSOA,5,28
E02006799,MSOA,6,2891
E02006799,MSOA,7,291
E02006799,MSOA,8,188
E02006799,MSOA,9,533
E02006799,MSOA,10,317
E02006800,MSOA,-8,3407
E02006800,MSOA,1,5125
E02006800,MSOA,2,12
E02006800,MSOA,3,15
E02006800,MSOA,4,676
E02006800,MSOA,5,38
E02006800,MSOA,6,3514
E02006800,MSOA,7,562
E02006800,MSOA,8,281
E02006800,MSOA,9,513
E02006800,MSOA,10,443
E02006801,MSOA,-8,810
E02006801,MSOA,1,1326
E02006801,MSOA,2,98
E02006801,MSOA,3,2
E02006801,MSOA,4,838
E02006801,MSOA,5,143
E02006801,MSOA,6,3305
E02006801,MSOA,7,183
E02006801,MSOA,8,148
E02006801,MSOA,9,379
E02006801,MSOA,10,197
E02006802,MSOA,-8,1212
E02006802,MSOA,1,1375
E02006802,MSOA,2,113
E02006802,MSOA,3,12
E02006802,MSOA,4,1030
E02006802,MSOA,5,219
E02006802,MSOA,6,3562
E02006802,MSOA,7,161
E02006802,MSOA,8,144
E02006802,MSOA,9,404
E02006802,MSOA,10,180
E02006803,MSOA,-8,1540
E02006803,MSOA,1,3958
E02006803,MSOA,2,22
E02006803,MSOA,3,0
E02006803,MSOA,4,1258
E02006803,MSOA,5,40
E02006803,MSOA,6,1472
E02006803,MSOA,7,45
E02006803,MSOA,8,97
E02006803,MSOA,9,413
E02006803,MSOA,10,426
E02006804,MSOA,-8,1545
E02006804,MSOA,1,2728
E02006804,MSOA,2,20
E02006804,MSOA,3,2
E02006804,MSOA,4,1148
E02006804,MSOA,5,32
E02006804,MSOA,6,1625
E02006804,MSOA,7,47
E02006804,MSOA,8,128
E02006804,MSOA,9,508
E02006804,MSOA,10,400
E02006805,MSOA,-8,2189
E02006805,MSOA,1,2676
E02006805,MSOA,2,12
E02006805,MSOA,3,15
E02006805,MSOA,4,856
E02006805,MSOA,5,30
E02006805,MSOA,6,2209
E02006805,MSOA,7,134
E02006805,MSOA,8,146
E02006805,MSOA,9,451
E02006805,MSOA,10,333
E02006806,MSOA,-8,1623
E02006806,MSOA,1,2945
E02006806,MSOA,2,24
E02006806,MSOA,3,7
E02006806,MSOA,4,934
E02006806,MSOA,5,38
E02006806,MSOA,6,1736
E02006806,MSOA,7,75
E02006806,MSOA,8,145
E02006806,MSOA,9,463
E02006806,MSOA,10,419
E02006807,MSOA,-8,1769
E02006807,MSOA,1,3249
E02006807,MSOA,2,14
E02006807,MSOA,3,7
E02006807,MSOA,4,534
E02006807,MSOA,5,28
E02006807,MSOA,6,1706
E02006807,MSOA,7,105
E02006807,MSOA,8,108
E02006807,MSOA,9,305
E02006807,MSOA,10,364
E02006808,MSOA,-8,1388
E02006808,MSOA,1,2624
E02006808,MSOA,2,10
E02006808,MSOA,3,4
E02006808,MSOA,4,650
E02006808,MSOA,5,14
E02006808,MSOA,6,1278
