code,geography,sexCategory,ageCategory,value
E08000026,LA,Male,70,1220
E08000026,LA,Male,71,1191
E08000026,LA,Male,72,1210
E08000026,LA,Male,73,1181
E08000026,LA,Male,74,1214
E08000026,LA,Male,75,1061
E08000026,LA,Male,76,984
E08000026,LA,Male,77,999
E08000026,LA,Male,78,821
E08000026,LA,Male,79,702
E08000026,LA,Male,80,647
E08000026,LA,Male,81,694
E08000026,LA,Male,82,690
E08000026,LA,Male,83,596
E08000026,LA,Male,84,528
E08000026,LA,Male,85,478
E08000026,LA,Male,86,380
E08000026,LA,Male,87,325
E08000026,LA,Male,88,292
E08000026,LA,Male,89,240
E08000026,LA,Male,90,853
E08000027,LA,Female,0,1674
E08000027,LA,Female,1,1737
E08000027,LA,Female,2,1758
E08000027,LA,Female,3,1786
E08000027,LA,Female,4,1848
E08000027,LA,Female,5,1894
E08000027,LA,Female,6,1857
E08000027,LA,Female,7,1999
E08000027,LA,Female,8,1978
E08000027,LA,Female,9,1962
E08000027,LA,Female,10,1961
E08000027,LA,Female,11,1892
E08000027,LA,Female,12,1850
E08000027,LA,Female,13,1893
E08000027,LA,Female,14,1807
E08000027,LA,Female,15,1814
E08000027,LA,Female,16,1855
E08000027,LA,Female,17,1851
E08000027,LA,Female,18,1651
E08000027,LA,Female,19,1419
E08000027,LA,Female,20,1424
E08000027,LA,Female,21,1539
E08000027,LA,Female,22,1741
E08000027,LA,Female,23,1851
E08000027,LA,Female,24,1945
E08000027,LA,Female,25,1968
E08000027,LA,Female,26,1964
E08000027,LA,Female,27,2088
E08000027,LA,Female,28,2196
E08000027,LA,Female,29,2243
E08000027,LA,Female,30,2230
E08000027,LA,Female,31,2187
E08000027,LA,Female,32,2141
E08000027,LA,Female,33,2265
E08000027,LA,Female,34,2141
E08000027,LA,Female,35,2093
E08000027,LA,Female,36,2147
E08000027,LA,Female,37,2043
E08000027,LA,Female,38,2106
E08000027,LA,Female,39,2040
E08000027,LA,Female,40,1986
E08000027,LA,Female,41,2068
E08000027,LA,Female,42,1950
E08000027,LA,Female,43,1751
E08000027,LA,Female,44,1880
E08000027,LA,Female,45,1764
E08000027,LA,Female,46,1888
E08000027,LA,Female,47,1960
E08000027,LA,Female,48,2137
E08000027,LA,Female,49,2350
E08000027,LA,Female,50,2445
E08000027,LA,Female,51,2261
E08000027,LA,Female,52,2291
E08000027,LA,Female,53,2286
E08000027,LA,Female,54,2378
E08000027,LA,Female,55,2190
E08000027,LA,Female,56,2496
E08000027,LA,Female,57,2219
E08000027,LA,Female,58,2194
E08000027,LA,Female,59,2060
E08000027,LA,Female,60,1958
E08000027,LA,Female,61,1892
E08000027,LA,Female,62,1843
E08000027,LA,Female,63,1822
E08000027,LA,Female,64,1848
E08000027,LA,Female,65,1815
E08000027,LA,Female,66,1630
E08000027,LA,Female,67,1717
E08000027,LA,Female,68,1714
E08000027,LA,Female,69,1688
E08000027,LA,Female,70,1697
E08000027,LA,Female,71,1786
E08000027,LA,Female,72,1732
E08000027,LA,Female,73,1838
E08000027,LA,Female,74,1785
E08000027,LA,Female,75,1456
E08000027,LA,Female,76,1583
E08000027,LA,Female,77,1648
E08000027,LA,Female,78,1431
E08000027,LA,Female,79,1296
E08000027,LA,Female,80,1138
E08000027,LA,Female,81,1123
E08000027,LA,Female,82,1115
E08000027,LA,Female,83,1035
E08000027,LA,Female,84,955
E08000027,LA,Female,85,881
E08000027,LA,Female,86,807
E08000027,LA,Female,87,686
E08000027,LA,Female,88,617
E08000027,LA,Female,89,530
E08000027,LA,Female,90,2016
E08000027,LA,Male,0,1789
E08000027,LA,Male,1,1755
E08000027,LA,Male,2,1905
E08000027,LA,Male,3,1922
E08000027,LA,Male,4,2002
E08000027,LA,Male,5,1930
E08000027,LA,Male,6,1944
E08000027,LA,Male,7,1987
E08000027,LA,Male,8,2159
E08000027,LA,Male,9,2065
E08000027,LA,Male,10,2039
E08000027,LA,Male,11,2066
E08000027,LA,Male,12,2000
E08000027,LA,Male,13,1911
E08000027,LA,Male,14,1888
E08000027,LA,Male,15,1928
E08000027,LA,Male,16,1915
E08000027,LA,Male,17,1956
E08000027,LA,Male,18,1740
E08000027,LA,Male,19,1643
E08000027,LA,Male,20,1630
E08000027,LA,Male,21,1617
E08000027,LA,Male,22,1639
E08000027,LA,Male,23,1806
E08000027,LA,Male,24,1819
E08000027,LA,Male,25,1970
E08000027,LA,Male,26,1895
E08000027,LA,Male,27,2032
E08000027,LA,Male,28,1933
E08000027,LA,Male,29,2157
E08000027,LA,Male,30,2201
E08000027,LA,Male,31,2007
E08000027,LA,Male,32,2070
E08000027,LA,Male,33,2115
E08000027,LA,Male,34,2004
E08000027,LA,Male,35,1951
E08000027,LA,Male,36,1903
E08000027,LA,Male,37,1979
E08000027,LA,Male,38,1985
E08000027,LA,Male,39,1964
E08000027,LA,Male,40,2092
E08000027,LA,Male,41,1851
E08000027,LA,Male,42,1887
E08000027,LA,Male,43,1710
E08000027,LA,Male,44,1702
E08000027,LA,Male,45,1864
E08000027,LA,Male,46,1858
E08000027,LA,Male,47,2001
E08000027,LA,Male,48,2133
E08000027,LA,Male,49,2192
E08000027,LA,Male,50,2345
E08000027,LA,Male,51,2359
E08000027,LA,Male,52,2457
E08000027,LA,Male,53,2315
E08000027,LA,Male,54,2334
E08000027,LA,Male,55,2289
E08000027,LA,Male,56,2240
E08000027,LA,Male,57,2236
E08000027,LA,Male,58,2190
E08000027,LA,Male,59,2121
E08000027,LA,Male,60,1998
E08000027,LA,Male,61,1823
E08000027,LA,Male,62,1789
E08000027,LA,Male,63,1914
E08000027,LA,Male,64,1751
E08000027,LA,Male,65,1658
E08000027,LA,Male,66,1692
E08000027,LA,Male,67,1615
E08000027,LA,Male,68,1675
E08000027,LA,Male,69,1614
E08000027,LA,Male,70,1536
E08000027,LA,Male,71,1611
E08000027,LA,Male,72,1579
E08000027,LA,Male,73,1679
E08000027,LA,Male,74,1762
E08000027,LA,Male,75,1318
E08000027,LA,Male,76,1443
E08000027,LA,Male,77,1312
E08000027,LA,Male,78,1268
E08000027,LA,Male,79,1058
E08000027,LA,Male,80,944
E08000027,LA,Male,81,943
E08000027,LA,Male,82,891
E08000027,LA,Male,83,808
E08000027,LA,Male,84,703
E08000027,LA,Male,85,634
E08000027,LA,Male,86,513
E08000027,LA,Male,87,446
E08000027,LA,Male,88,399
E08000027,LA,Male,89,315
E08000027,LA,Male,90,925
E08000028,LA,Female,0,2020
E08000028,LA,Female,1,2098
E08000028,LA,Female,2,2238
E08000028,LA,Female,3,2134
E08000028,LA,Female,4,2254
E08000028,LA,Female,5,2374
E08000028,LA,Female,6,2211
E08000028,LA,Female,7,2254
E08000028,LA,Female,8,2537
E08000028,LA,Female,9,2528
E08000028,LA,Female,10,2405
E08000028,LA,Female,11,2408
E08000028,LA,Female,12,2419
E08000028,LA,Female,13,2371
E08000028,LA,Female,14,2254
E08000028,LA,Female,15,2288
E08000028,LA,Female,16,2145
E08000028,LA,Female,17,2185
E08000028,LA,Female,18,2060
E08000028,LA,Female,19,1864
E08000028,LA,Female,20,1796
E08000028,LA,Female,21,1851
E08000028,LA,Female,22,2072
E08000028,LA,Female,23,2068
E08000028,LA,Female,24,2151
E08000028,LA,Female,25,2112
E08000028,LA,Female,26,2266
E08000028,LA,Female,27,2334
E08000028,LA,Female,28,2484
E08000028,LA,Female,29,2451
E08000028,LA,Female,30,2638
E08000028,LA,Female,31,2621
E08000028,LA,Female,32,2631
E08000028,LA,Female,33,2577
E08000028,LA,Female,34,2689
E08000028,LA,Female,35,2610
E08000028,LA,Female,36,2607
E08000028,LA,Female,37,2679
E08000028,LA,Female,38,2687
E08000028,LA,Female,39,2513
E08000028,LA,Female,40,2695
E08000028,LA,Female,41,2506
E08000028,LA,Female,42,2287
E08000028,LA,Female,43,2091
E08000028,LA,Female,44,2148
E08000028,LA,Female,45,2178
E08000028,LA,Female,46,2152
E08000028,LA,Female,47,2184
E08000028,LA,Female,48,2191
E08000028,LA,Female,49,2265
E08000028,LA,Female,50,2439
E08000028,LA,Female,51,2351
E08000028,LA,Female,52,2350
E08000028,LA,Female,53,2205
E08000028,LA,Female,54,2204
E08000028,LA,Female,55,2252
E08000028,LA,Female,56,2252
E08000028,LA,Female,57,2130
E08000028,LA,Female,58,2024
E08000028,LA,Female,59,2014
E08000028,LA,Female,60,1852
E08000028,LA,Female,61,1776
E08000028,LA,Female,62,1670
E08000028,LA,Female,63,1639
E08000028,LA,Female,64,1636
E08000028,LA,Female,65,1480
E08000028,LA,Female,66,1458
E08000028,LA,Female,67,1400
E08000028,LA,Female,68,1390
E08000028,LA,Female,69,1339
E08000028,LA,Female,70,1401
E08000028,LA,Female,71,1305
E08000028,LA,Female,72,1290
E08000028,LA,Female,73,1326
E08000028,LA,Female,74,1254
E08000028,LA,Female,75,1033
E08000028,LA,Female,76,1151
E08000028,LA,Female,77,1165
E08000028,LA,Female,78,1051
E08000028,LA,Female,79,922
E08000028,LA,Female,80,872
E08000028,LA,Female,81,893
E08000028,LA,Female,82,815
E08000028,LA,Female,83,784
E08000028,LA,Female,84,729
E08000028,LA,Female,85,640
E08000028,LA,Female,86,586
E08000028,LA,Female,87,484
E08000028,LA,Female,88,477
E08000028,LA,Female,89,415
E08000028,LA,Female,90,1539
E08000028,LA,Male,0,2224
E08000028,LA,Male,1,2252
E08000028,LA,Male,2,2252
E08000028,LA,Male,3,2295
E08000028,LA,Male,4,2407
E08000028,LA,Male,5,2469
E08000028,LA,Male,6,2420
E08000028,LA,Male,7,2469
E08000028,LA,Male,8,2631
E08000028,LA,Male,9,2670
E08000028,LA,Male,10,2533
E08000028,LA,Male,11,2559
E08000028,LA,Male,12,2539
E08000028,LA,Male,13,2558
E08000028,LA,Male,14,2310
E08000028,LA,Male,15,2418
E08000028,LA,Male,16,2540
E08000028,LA,Male,17,2448
E08000028,LA,Male,18,2091
E08000028,LA,Male,19,1965
E08000028,LA,Male,20,2056
E08000028,LA,Male,21,1956
E08000028,LA,Male,22,2101
E08000028,LA,Male,23,2229
E08000028,LA,Male,24,2090
E08000028,LA,Male,25,2145
E08000028,LA,Male,26,2039
E08000028,LA,Male,27,2137
E08000028,LA,Male,28,2203
E08000028,LA,Male,29,2345
E08000028,LA,Male,30,2375
E08000028,LA,Male,31,2482
E08000028,LA,Male,32,2287
E08000028,LA,Male,33,2363
E08000028,LA,Male,34,2256
E08000028,LA,Male,35,2358
E08000028,LA,Male,36,2355
E08000028,LA,Male,37,2217
E08000028,LA,Male,38,2313
E08000028,LA,Male,39,2198
E08000028,LA,Male,40,2332
E08000028,LA,Male,41,2386
E08000028,LA,Male,42,2364
E08000028,LA,Male,43,2180
E08000028,LA,Male,44,2240
E08000028,LA,Male,45,2111
E08000028,LA,Male,46,2304
E08000028,LA,Male,47,2219
E08000028,LA,Male,48,2361
E08000028,LA,Male,49,2335
E08000028,LA,Male,50,2298
E08000028,LA,Male,51,2261
E08000028,LA,Male,52,2306
E08000028,LA,Male,53,2395
E08000028,LA,Male,54,2265
E08000028,LA,Male,55,2187
E08000028,LA,Male,56,2041
E08000028,LA,Male,57,2039
E08000028,LA,Male,58,1983
E08000028,LA,Male,59,1928
E08000028,LA,Male,60,1980
E08000028,LA,Male,61,1674
E08000028,LA,Male,62,1759
E08000028,LA,Male,63,1655
E08000028,LA,Male,64,1595
E08000028,LA,Male,65,1439
E08000028,LA,Male,66,1422
E08000028,LA,Male,67,1418
E08000028,LA,Male,68,1240
E08000028,LA,Male,69,1271
E08000028,LA,Male,70,1193
E08000028,LA,Male,71,1222
E08000028,LA,Male,72,1226
E08000028,LA,Male,73,1249
E08000028,LA,Male,74,1191
E08000028,LA,Male,75,885
E08000028,LA,Male,76,919
E08000028,LA,Male,77,974
E08000028,LA,Male,78,864
E08000028,LA,Male,79,713
E08000028,LA,Male,80,692
E08000028,LA,Male,81,643
E08000028,LA,Male,82,616
E08000028,LA,Male,83,597
E08000028,LA,Male,84,510
E08000028,LA,Male,85,438
E08000028,LA,Male,86,375
E08000028,LA,Male,87,315
E08000028,LA,Male,88,261
E08000028,LA,Male,89,216
E08000028,LA,Male,90,617
E08000029,LA,Female,0,1037
E08000029,LA,Female,1,1119
E08000029,LA,Female,2,1137
E08000029,LA,Female,3,1184
E08000029,LA,Female,4,1227
E08000029,LA,Female,5,1334
E08000029,LA,Female,6,1298
E08000029,LA,Female,7,1283
E08000029,LA,Female,8,1299
E08000029,LA,Female,9,1457
E08000029,LA,Female,10,1311
E08000029,LA,Female,11,1372
E08000029,LA,Female,12,1279
E08000029,LA,Female,13,1294
E08000029,LA,Female,14,1275
E08000029,LA,Female,15,1255
E08000029,LA,Female,16,1283
E08000029,LA,Female,17,1200
E08000029,LA,Female,18,1019
E08000029,LA,Female,19,793
E08000029,LA,Female,20,855
E08000029,LA,Female,21,930
E08000029,LA,Female,22,1092
E08000029,LA,Female,23,1139
E08000029,LA,Female,24,1209
E08000029,LA,Female,25,1230
E08000029,LA,Female,26,1199
E08000029,LA,Female,27,1224
E08000029,LA,Female,28,1205
E08000029,LA,Female,29,1310
E08000029,LA,Female,30,1418
E08000029,LA,Female,31,1366
E08000029,LA,Female,32,1315
E08000029,LA,Female,33,1397
E08000029,LA,Female,34,1457
E08000029,LA,Female,35,1397
E08000029,LA,Female,36,1410
E08000029,LA,Female,37,1348
E08000029,LA,Female,38,1437
E08000029,LA,Female,39,1365
E08000029,LA,Female,40,1459
E08000029,LA,Female,41,1430
E08000029,LA,Female,42,1339
E08000029,LA,Female,43,1243
E08000029,LA,Female,44,1304
E08000029,LA,Female,45,1370
E08000029,LA,Female,46,1348
E08000029,LA,Female,47,1359
E08000029,LA,Female,48,1475
E08000029,LA,Female,49,1593
E08000029,LA,Female,50,1591
E08000029,LA,Female,51,1582
E08000029,LA,Female,52,1689
E08000029,LA,Female,53,1554
E08000029,LA,Female,54,1595
E08000029,LA,Female,55,1617
E08000029,LA,Female,56,1583
E08000029,LA,Female,57,1538
E08000029,LA,Female,58,1595
E08000029,LA,Female,59,1563
E08000029,LA,Female,60,1418
E08000029,LA,Female,61,1440
E08000029,LA,Female,62,1326
E08000029,LA,Female,63,1237
E08000029,LA,Female,64,1177
E08000029,LA,Female,65,1077
E08000029,LA,Female,66,1119
E08000029,LA,Female,67,1238
E08000029,LA,Female,68,1142
E08000029,LA,Female,69,1144
E08000029,LA,Female,70,1110
E08000029,LA,Female,71,1210
E08000029,LA,Female,72,1311
E08000029,LA,Female,73,1330
E08000029,LA,Female,74,1409
E08000029,LA,Female,75,1061
E08000029,LA,Female,76,1159
E08000029,LA,Female,77,1059
E08000029,LA,Female,78,994
E08000029,LA,Female,79,859
E08000029,LA,Female,80,731
E08000029,LA,Female,81,734
E08000029,LA,Female,82,810
E08000029,LA,Female,83,681
E08000029,LA,Female,84,690
E08000029,LA,Female,85,623
E08000029,LA,Female,86,563
E08000029,LA,Female,87,491
E08000029,LA,Female,88,450
E08000029,LA,Female,89,428
E08000029,LA,Female,90,1672
E08000029,LA,Male,0,1037
E08000029,LA,Male,1,1176
E08000029,LA,Male,2,1203
E08000029,LA,Male,3,1299
E08000029,LA,Male,4,1275
E08000029,LA,Male,5,1342
E08000029,LA,Male,6,1364
E08000029,LA,Male,7,1456
E08000029,LA,Male,8,1449
E08000029,LA,Male,9,1488
E08000029,LA,Male,10,1438
E08000029,LA,Male,11,1392
E08000029,LA,Male,12,1377
E08000029,LA,Male,13,1471
E08000029,LA,Male,14,1395
E08000029,LA,Male,15,1415
E08000029,LA,Male,16,1374
E08000029,LA,Male,17,1332
E08000029,LA,Male,18,1187
E08000029,LA,Male,19,949
E08000029,LA,Male,20,962
E08000029,LA,Male,21,1034
E08000029,LA,Male,22,1141
E08000029,LA,Male,23,1216
E08000029,LA,Male,24,1177
E08000029,LA,Male,25,1123
E08000029,LA,Male,26,1182
E08000029,LA,Male,27,1187
E08000029,LA,Male,28,1158
E08000029,LA,Male,29,1163
E08000029,LA,Male,30,1237
E08000029,LA,Male,31,1160
E08000029,LA,Male,32,1245
E08000029,LA,Male,33,1234
E08000029,LA,Male,34,1203
E08000029,LA,Male,35,1241
E08000029,LA,Male,36,1288
E08000029,LA,Male,37,1217
E08000029,LA,Male,38,1214
E08000029,LA,Male,39,1224
E08000029,LA,Male,40,1355
E08000029,LA,Male,41,1351
E08000029,LA,Male,42,1212
E08000029,LA,Male,43,1173
E08000029,LA,Male,44,1187
E08000029,LA,Male,45,1235
E08000029,LA,Male,46,1186
E08000029,LA,Male,47,1330
E08000029,LA,Male,48,1376
E08000029,LA,Male,49,1494
E08000029,LA,Male,50,1560
E08000029,LA,Male,51,1509
E08000029,LA,Male,52,1637
E08000029,LA,Male,53,1458
E08000029,LA,Male,54,1454
E08000029,LA,Male,55,1635
E08000029,LA,Male,56,1584
E08000029,LA,Male,57,1458
E08000029,LA,Male,58,1428
E08000029,LA,Male,59,1434
E08000029,LA,Male,60,1343
E08000029,LA,Male,61,1268
E08000029,LA,Male,62,1329
E08000029,LA,Male,63,1241
E08000029,LA,Male,64,1198
E08000029,LA,Male,65,1106
E08000029,LA,Male,66,1042
E08000029,LA,Male,67,1079
E08000029,LA,Male,68,1008
E08000029,LA,Male,69,993
E08000029,LA,Male,70,1095
E08000029,LA,Male,71,988
E08000029,LA,Male,72,1150
E08000029,LA,Male,73,1211
E08000029,LA,Male,74,1255
E08000029,LA,Male,75,924
E08000029,LA,Male,76,1007
E08000029,LA,Male,77,864
E08000029,LA,Male,78,816
E08000029,LA,Male,79,668
E08000029,LA,Male,80,621
E08000029,LA,Male,81,625
E08000029,LA,Male,82,589
E08000029,LA,Male,83,517
E08000029,LA,Male,84,475
E08000029,LA,Male,85,407
E08000029,LA,Male,86,388
E08000029,LA,Male,87,331
E08000029,LA,Male,88,300
E08000029,LA,Male,89,230
E08000029,LA,Male,90,817
E08000030,LA,Female,0,1671
E08000030,LA,Female,1,1906
E08000030,LA,Female,2,1799
E08000030,LA,Female,3,1868
E08000030,LA,Female,4,1886
E08000030,LA,Female,5,1893
E08000030,LA,Female,6,1831
E08000030,LA,Female,7,1845
E08000030,LA,Female,8,1949
E08000030,LA,Female,9,1955
E08000030,LA,Female,10,1950
E08000030,LA,Female,11,1982
E08000030,LA,Female,12,1843
E08000030,LA,Female,13,1868
E08000030,LA,Female,14,1862
E08000030,LA,Female,15,1804
E08000030,LA,Female,16,1779
E08000030,LA,Female,17,1709
E08000030,LA,Female,18,1669
E08000030,LA,Female,19,1415
E08000030,LA,Female,20,1470
E08000030,LA,Female,21,1510
E08000030,LA,Female,22,1665
E08000030,LA,Female,23,1791
E08000030,LA,Female,24,1729
E08000030,LA,Female,25,1801
E08000030,LA,Female,26,1750
E08000030,LA,Female,27,1883
E08000030,LA,Female,28,2012
E08000030,LA,Female,29,2041
E08000030,LA,Female,30,2097
E08000030,LA,Female,31,2019
E08000030,LA,Female,32,2129
E08000030,LA,Female,33,2167
E08000030,LA,Female,34,2056
E08000030,LA,Female,35,2028
E08000030,LA,Female,36,2012
E08000030,LA,Female,37,2006
E08000030,LA,Female,38,2013
E08000030,LA,Female,39,1862
E08000030,LA,Female,40,1907
E08000030,LA,Female,41,1998
E08000030,LA,Female,42,1637
E08000030,LA,Female,43,1652
E08000030,LA,Female,44,1707
E08000030,LA,Female,45,1588
E08000030,LA,Female,46,1667
E08000030,LA,Female,47,1764
E08000030,LA,Female,48,1743
E08000030,LA,Female,49,1896
E08000030,LA,Female,50,1963
E08000030,LA,Female,51,1847
E08000030,LA,Female,52,2004
E08000030,LA,Female,53,1987
E08000030,LA,Female,54,1831
E08000030,LA,Female,55,1871
E08000030,LA,Female,56,1879
E08000030,LA,Female,57,1796
E08000030,LA,Female,58,1818
E08000030,LA,Female,59,1755
E08000030,LA,Female,60,1723
E08000030,LA,Female,61,1594
E08000030,LA,Female,62,1524
E08000030,LA,Female,63,1531
E08000030,LA,Female,64,1423
E08000030,LA,Female,65,1403
E08000030,LA,Female,66,1329
E08000030,LA,Female,67,1338
E08000030,LA,Female,68,1158
E08000030,LA,Female,69,1243
E08000030,LA,Female,70,1292
E08000030,LA,Female,71,1275
E08000030,LA,Female,72,1298
E08000030,LA,Female,73,1378
E08000030,LA,Female,74,1334
E08000030,LA,Female,75,1054
E08000030,LA,Female,76,1155
E08000030,LA,Female,77,1084
E08000030,LA,Female,78,1070
E08000030,LA,Female,79,956
E08000030,LA,Female,80,836
E08000030,LA,Female,81,868
E08000030,LA,Female,82,896
E08000030,LA,Female,83,834
E08000030,LA,Female,84,765
E08000030,LA,Female,85,694
E08000030,LA,Female,86,562
E08000030,LA,Female,87,556
E08000030,LA,Female,88,500
E08000030,LA,Female,89,428
E08000030,LA,Female,90,1528
E08000030,LA,Male,0,1666
E08000030,LA,Male,1,1767
E08000030,LA,Male,2,1910
E08000030,LA,Male,3,1845
E08000030,LA,Male,4,1876
E08000030,LA,Male,5,1986
E08000030,LA,Male,6,1955
E08000030,LA,Male,7,1996
E08000030,LA,Male,8,2100
E08000030,LA,Male,9,2039
E08000030,LA,Male,10,2026
E08000030,LA,Male,11,1973
E08000030,LA,Male,12,2020
E08000030,LA,Male,13,2069
E08000030,LA,Male,14,1972
E08000030,LA,Male,15,1912
E08000030,LA,Male,16,1913
E08000030,LA,Male,17,1848
E08000030,LA,Male,18,1688
E08000030,LA,Male,19,1557
E08000030,LA,Male,20,1511
E08000030,LA,Male,21,1532
E08000030,LA,Male,22,1643
E08000030,LA,Male,23,1687
E08000030,LA,Male,24,1622
E08000030,LA,Male,25,1740
E08000030,LA,Male,26,1686
E08000030,LA,Male,27,1583
E08000030,LA,Male,28,1704
E08000030,LA,Male,29,1767
E08000030,LA,Male,30,1887
E08000030,LA,Male,31,1785
E08000030,LA,Male,32,1722
E08000030,LA,Male,33,1881
E08000030,LA,Male,34,1905
E08000030,LA,Male,35,1832
E08000030,LA,Male,36,1925
E08000030,LA,Male,37,1806
E08000030,LA,Male,38,1809
E08000030,LA,Male,39,1716
E08000030,LA,Male,40,1750
E08000030,LA,Male,41,1931
E08000030,LA,Male,42,1666
E08000030,LA,Male,43,1545
E08000030,LA,Male,44,1577
E08000030,LA,Male,45,1663
E08000030,LA,Male,46,1590
E08000030,LA,Male,47,1701
E08000030,LA,Male,48,1755
E08000030,LA,Male,49,1933
E08000030,LA,Male,50,2034
E08000030,LA,Male,51,1854
E08000030,LA,Male,52,1874
E08000030,LA,Male,53,1910
E08000030,LA,Male,54,1862
E08000030,LA,Male,55,1827
E08000030,LA,Male,56,1800
E08000030,LA,Male,57,1715
E08000030,LA,Male,58,1754
E08000030,LA,Male,59,1790
E08000030,LA,Male,60,1656
E08000030,LA,Male,61,1621
E08000030,LA,Male,62,1475
E08000030,LA,Male,63,1436
E08000030,LA,Male,64,1453
E08000030,LA,Male,65,1306
E08000030,LA,Male,66,1328
E08000030,LA,Male,67,1242
E08000030,LA,Male,68,1290
E08000030,LA,Male,69,1256
E08000030,LA,Male,70,1131
E08000030,LA,Male,71,1145
E08000030,LA,Male,72,1191
E08000030,LA,Male,73,1275
E08000030,LA,Male,74,1194
E08000030,LA,Male,75,927
E08000030,LA,Male,76,1004
E08000030,LA,Male,77,1005
E08000030,LA,Male,78,856
E08000030,LA,Male,79,778
